place,title,msg,price,per_meter,year,area,age,lat,lng,income,loc,place,平均值项:lat,平均值项:lng,平均值项:per_meter,,,,,,,
七宝老街,健身楼层，买入价高，小区位置优,高楼层 (共6层) | 1994年建 | 2室1厅 | 51.93平米 | 南,530,"102,061",1994,51.93,28,31.1600987,121.3601213,66385,2,宝安新苑,31.12381723,121.3727094,56407,,,,,,,
七韵美地苑,次新小区 诚意出售 南北通透 地铁五十米 看房随时,低楼层 (共12层) | 2010年建 | 2室1厅 | 80.9平米 | 南 北,627,"77,504",2010,80.9,12,31.17263408,121.3590622,66385,2,宝隆新村,31.83559998,121.3384021,84431,,,,,,,
万兆家园(一期),九号线地铁口 双南两房 楼层好 采光好 看房方便,中楼层 (共6层) | 1994年建 | 2室2厅 | 75.2平米 | 南,490,"65,160",1994,75.2,28,31.15462387,121.357699,66385,2,宝南小区,31.15354866,121.3602777,66161,,,,,,,
万兆家园(一期),地铁南北两房，纯商品房小区，业主诚心出售，看房随时,中楼层 (共6层) | 2000年建 | 2室2厅 | 92.33平米 | 南,680,"73,649",2000,92.33,22,31.15462387,121.357699,66385,2,宝仪花苑,31.15437054,121.3710931,84266.7,,,,,,,
万兆家园(一期),得房率高 刚需小两居室 通行方便 全朝南 明亮通透,高楼层 (共6层) | 2000年建 | 2室1厅 | 61.19平米 | 南,460,"75,176",2000,61.19,22,31.15462387,121.357699,66385,2,保利佳苑,31.02543947,121.3855825,38628,,,,,,,
万兆家园(五期),万兆五期地铁口商品房三房小区品质高,高楼层 (共6层) | 2004年建 | 3室2厅 | 116平米 | 南,945,"81,466",2004,116,18,31.15922604,121.3525928,66385,2,保利茉莉公馆二期,31.10016583,121.493736,89305.14286,,,,,,,
万博家园,品质小区，满五VY，飞机户型三房,低楼层 (共13层) | 2010年建 | 3室2厅 | 125.94平米 | 南 北,625,"49,627",2010,125.94,12,31.23487985,121.335626,66385,2,保利茉莉公馆三期,31.10392246,121.496197,89771,,,,,,,
万博欣园,次新小区 三开间朝南 房型方正 带花园,低楼层 (共11层) | 2014年建 | 2室2厅 | 116.38平米 | 南,570,"48,978",2014,116.38,8,31.23682284,121.341831,66385,2,保利茉莉公馆一期,31.10092897,121.4968377,90695.5,,,,,,,
万博欣园,满W年W一+双卧朝南+带车位+业主诚意售房,低楼层 (共11层) | 2014年建 | 2室2厅 | 93.63平米 | 南 北,464,"49,557",2014,93.63,8,31.23682284,121.341831,66385,2,报春二村,31.12515585,121.3824132,59625.33333,,,,,,,
万泰公寓,双地铁 精装修 南北通透 正气大2房 满五年，偏离航道,低楼层 (共6层) | 1995年建 | 2室2厅 | 102.89平米 | 南 北,749,"72,797",1995,102.89,27,31.16403362,121.3540926,66385,2,报春一村,31.1255612,121.3840904,59015.11111,,,,,,,
万泰花园,中间楼层，双南户型，南北通，满5年，买进价高,中楼层 (共6层) | 1997年建 | 2室1厅 | 65.76平米 | 南,525,"79,836",1997,65.76,25,31.14847004,121.3620922,66385,2,碧江路400弄,0,0,35881,,,,,,,
万泰花园,新上房源，全明户型，楼层方便，位置安静,低楼层 (共6层) | 1997年建 | 2室1厅 | 66.49平米 | 南,500,"75,200",1997,66.49,25,31.14847004,121.3620922,66385,2,碧林湾(公寓),31.14635872,121.3600268,88170.75,,,,,,,
万泰花园,店长推荐+新上房源+业主急售+精装修拎包入住,高楼层 (共6层) | 1996年建 | 1室1厅 | 47.59平米 | 南,409,"85,943",1996,47.59,26,31.14847004,121.3620922,66385,2,宾川路380弄,31.01128783,121.4164237,34718.5,,,,,,,
万泰花园,新上房源，全明户型，景观楼层，带固定车位。,高楼层 (共6层) | 1997年建 | 2室1厅 | 66.58平米 | 南,575,"86,363",1997,66.58,25,31.14847004,121.3620922,66385,2,滨浦新苑九村,31.06856635,121.4988888,44161.66667,,,,,,,
万泰花园,新上房源+全明户型+大两房+业主诚意出售看房方便,低楼层 (共6层) | 1996年建 | 2室1厅 | 66.15平米 | 南,495,"74,830",1996,66.15,26,31.14847004,121.3620922,66385,2,滨浦新苑七村,31.07214484,121.5014298,47475,,,,,,,
万泰花园,店长推荐+全明户型+景观楼层+视野采光好,高楼层 (共6层) | 1996年建 | 2室1厅 | 65.92平米 | 南,505,"76,609",1996,65.92,26,31.14847004,121.3620922,66385,2,滨浦新苑三村,31.07374579,121.5095336,46591,,,,,,,
万泰花园,三房朝南，全明户型，楼层好，诚意出售，税少,低楼层 (共6层) | 1997年建 | 3室1厅 | 85.46平米 | 南,635,"74,304",1997,85.46,25,31.14847004,121.3620922,66385,2,滨浦新苑四村,31.07114794,121.5097752,46157,,,,,,,
万泰花园,新上房源 业主急售 店长推荐 中间楼层 出行方便,中楼层 (共6层) | 1997年建 | 2室1厅 | 65.76平米 | 南,515,"78,316",1997,65.76,25,31.14847004,121.3620922,66385,2,滨浦新苑五村,31.07280914,121.5049681,43230,,,,,,,
万泰花园,新上+全明户型+中间楼层+满五税少+诚意出售+位置好,中楼层 (共6层) | 1997年建 | 2室1厅 | 65.92平米 | 南 北,500,"75,850",1997,65.92,25,31.14847004,121.3620922,66385,2,沧源小区,31.01987711,121.4332431,47884.58333,,,,,,,
万泰花园,新上+中间楼层+全明户型+满五税少+业主诚意+随时看房,中楼层 (共6层) | 1996年建 | 2室1厅 | 65.92平米 | 南,509,"77,215",1996,65.92,26,31.14847004,121.3620922,66385,2,常兴家园,31.1179693,121.4056458,68864.375,,,,,,,
万泰花园,此房满五 双南全明户型 采光充足 配套成熟 交通便利,中楼层 (共6层) | 1997年建 | 2室1厅 | 66.05平米 | 南,475,"71,916",1997,66.05,25,31.14847004,121.3620922,66385,2,畅馨园,31.03007852,121.422908,51981.33333,,,,,,,
万泰花园,新上房源，全明户型，业主诚意出售,高楼层 (共6层) | 1997年建 | 2室1厅 | 66.84平米 | 南,508,"76,003",1997,66.84,25,31.14847004,121.3620922,66385,2,成亿家园,31.15032937,121.4098912,77056,,,,,,,
万泰花园,万泰少见小三房户型，中间楼层，满五税少业主诚意出售,中楼层 (共6层) | 1997年建 | 3室1厅 | 68.48平米 | 南,517,"75,497",1997,68.48,25,31.14847004,121.3620922,66385,2,城开珑庭,31.32511084,121.5116302,83846.14286,,,,,,,
万泰花园,三房朝南，全明户型，楼层好，诚意出售，税少,低楼层 (共6层) | 1997年建 | 3室1厅 | 85.46平米 | 南,635,"74,304",1997,85.46,25,31.14847004,121.3620922,66385,2,程家桥路221弄,31.23592904,121.4805389,60822,,,,,,,
万泰花园,全明两房，全屋精装修+地暖，位置楼层好，采光无遮挡,低楼层 (共6层) | 1997年建 | 2室1厅 | 66.47平米 | 南,560,"84,249",1997,66.47,25,31.14847004,121.3620922,66385,2,春晖小区,31.17230587,121.354688,51694,,,,,,,
万泰花园,万泰三房朝南全明户型精装修 拎包入住采光充足,低楼层 (共6层) | 1997年建 | 3室1厅 | 86.42平米 | 南,750,"86,786",1997,86.42,25,31.14847004,121.3620922,66385,2,春辉新村,31.83559998,121.3384021,49371.5,,,,,,,
万泰花园,新上精装修两房，税少全明户型+看房方便+业主诚意出售,高楼层 (共6层) | 1997年建 | 2室1厅 | 65.76平米 | 南,498,"75,730",1997,65.76,25,31.14847004,121.3620922,66385,2,春申城四季苑,31.10639263,121.3976692,59143,,,,,,,
万泰花园,两房朝南，中间楼层，满五年，精装修,中楼层 (共6层) | 1996年建 | 2室1厅 | 66.15平米 | 南,518,"78,307",1996,66.15,26,31.14847004,121.3620922,66385,2,春申府邸,31.1013692,121.3910659,65032.66667,,,,,,,
万泰花园,万泰方正三房，视野开阔，全明户型，精装修拎包入住,高楼层 (共6层) | 1997年建 | 3室1厅 | 86.27平米 | 南,618,"71,636",1997,86.27,25,31.14847004,121.3620922,66385,2,春申景城MIDTOWN,31.1163739,121.4149697,100227.8333,,,,,,,
万源城E1,万源城新上两房，满五年wei一税费少,低楼层 (共14层) | 2007年建 | 3室2厅 | 96.61平米 | 南,970,"100,404",2007,96.61,15,31.15212499,121.4043444,66385,2,春申景城湖滨晨韵,31.11366647,121.4175989,94543.82143,,,,,,,
万源城E1,新上两房，满五年且weiyi，税费少,低楼层 (共18层) | 2007年建 | 2室2厅 | 95.79平米 | 南,970,"101,264",2007,95.79,15,31.15212499,121.4043444,66385,2,春申景城湖畔林语,31.11084102,121.4192872,96744.6,,,,,,,
万源城尚郡,2012年次新品质小区—带产权车位—近12号线地铁,低楼层 (共30层) | 2012年建 | 3室2厅 | 87.56平米 | 南,950,"108,498",2012,87.56,10,31.14984061,121.4042161,66385,2,春申丽园,31.10525657,121.393948,80807.33333,,,,,,,
万源城朗郡,经典1复2户型，花园约80平，带产权车位，精装修,低楼层 (共17层) | 2009年建 | 5室2厅 | 314.85平米 | 南,2980,"94,649",2009,314.85,13,31.15595912,121.4021591,66385,2,春申玫瑰苑,31.11253633,121.4046941,77370.4,,,,,,,
万源城朗郡,古美的标杆小区，带地下产权车位，全明户型,中楼层 (共23层) | 2009年建 | 4室2厅 | 177.3平米 | 南,2000,"112,804",2009,177.3,13,31.15595912,121.4021591,66385,2,春申五村,31.10404737,121.398764,69521.2,,,,,,,
万源城逸郡,纯人车分流小区 绿化53% 交通便利 容积1.4 小孩方便,低楼层 (共14层) | 2008年建 | 1室2厅 | 82.66平米 | 南,800,"96,782",2008,82.66,14,31.15290942,121.4021075,66385,2,春馨苑,31.11973224,121.4201957,64786,,,,,,,
万源新城北区,南北大两房，位置好，单价低，看房方便,低楼层 (共13层) | 2012年建 | 2室2厅 | 91.08平米 | 南,769,"84,432",2012,91.08,10,31.17938986,121.3906964,66385,2,大虹桥国际,31.12959957,121.3670122,72567,,,,,,,
万科假日风景(公寓),四期景观位置 3房2卫户型 花园25平 有地下产权车位,低楼层 (共11层) | 2005年建 | 3室1厅 | 118.52平米 | 南,1050,"88,593",2005,118.52,17,31.11036071,121.4079383,66385,2,大上海国际花园,31.16993947,121.3848396,79562.58333,,,,,,,
万科假日风景(公寓),万科安静位置+园中园南北通大两房+业主诚意出售！,中楼层 (共5层) | 2003年建 | 2室2厅 | 92.01平米 | 南,839,"91,186",2003,92.01,19,31.11036071,121.4079383,66385,2,丹桂花园,31.17987962,121.3608928,55504.33333,,,,,,,
万科假日风景(公寓),单/总价醉低大3房！客厅面宽4米！纵享210亩郊野公园！,高楼层 (共6层) | 2002年建 | 3室2厅 | 125.75平米 | 南,980,"77,933",2002,125.75,20,31.11036071,121.4079383,66385,2,丹桂南苑,31.17800041,121.360708,52939,,,,,,,
万科假日风景(公寓),万科少有的经典房型，户型正气，位置美丽，装修精致。,高楼层 (共6层) | 2005年建 | 3室2厅 | 130.04平米 | 南,1230,"94,587",2005,130.04,17,31.11036071,121.4079383,66385,2,当代万国府MOMA,31.01642786,121.435856,71166,,,,,,,
万科假日风景(公寓),新上电梯大两房！免征2%个税！可以小3房！接受置换！,中楼层 (共10层) | 2002年建 | 2室2厅 | 100.14平米 | 南,860,"85,880",2002,100.14,20,31.11036071,121.4079383,66385,2,地铁明珠苑,43.83027253,125.3213708,72599.33333,,,,,,,
万科假日风景(公寓),满五税少，诚意出售，诚意出售，诚意出售,低楼层 (共6层) | 2002年建 | 2室1厅 | 92.27平米 | 南 北,790,"85,619",2002,92.27,20,31.11036071,121.4079383,66385,2,电机一二村,31.00981558,121.4143048,35382.5,,,,,,,
万科假日风景(公寓),万科品质 电梯小户型 清水泥建筑风格 景观楼 出行方便,低楼层 (共8层) | 2004年建 | 1室1厅 | 48.65平米 | 南 西,475,"97,637",2004,48.65,18,31.11036071,121.4079383,66385,2,东碧林湾,31.14635872,121.3600268,100237,,,,,,,
万科假日风景(公寓),新上精装电梯两房，免征+优质楼层+采光好,中楼层 (共8层) | 2002年建 | 2室2厅 | 98.6平米 | 南,865,"87,729",2002,98.6,20,31.11036071,121.4079383,66385,2,东川花苑,31.02227281,121.4324509,56058,,,,,,,
万科假日风景(公寓),店长推荐+诚意出售+轻松/交/易,中楼层 (共6层) | 2004年建 | 3室2厅 | 113.7平米 | 南,998,"87,775",2004,113.7,18,31.11036071,121.4079383,66385,2,东方花园(一期),31.14936212,121.3697583,82568.42857,,,,,,,
万科假日风景(公寓),南北通透两房，楼层好，采光充足，满五年，无个税,中楼层 (共6层) | 2005年建 | 2室2厅 | 92.19平米 | 南 北,758,"82,222",2005,92.19,17,31.11036071,121.4079383,66385,2,东方花园二期,31.15097999,121.3704118,96109.14286,,,,,,,
万科假日风景(公寓),万科品质一房 蚂蚁工坊 电梯房 户型方正 采光充足,中楼层 (共8层) | 2004年建 | 1室1厅 | 48.65平米 | 西,475,"97,637",2004,48.65,18,31.11036071,121.4079383,66385,2,东方花园三期,31.14854132,121.3718546,100686.6,,,,,,,
万科假日风景(公寓),新上电梯大两房！免征2%个税！可以小3房！接受置换！,高楼层 (共10层) | 2002年建 | 2室2厅 | 97.7平米 | 南,910,"93,143",2002,97.7,20,31.11036071,121.4079383,66385,2,东方御花园,31.13480617,121.3944935,76698.125,,,,,,,
万科假日风景(公寓),万科五期，中间位置，带院子40平，诚意出售！,低楼层 (共6层) | 2006年建 | 3室2厅 | 126.2平米 | 南,1230,"97,465",2006,126.2,16,31.11036071,121.4079383,66385,2,东风小区(七宝),31.1607559,121.3702046,83889,,,,,,,
万科假日风景(公寓),安家之选 万科四期花园景观三房 品质高位置好诚意出售,中楼层 (共11层) | 2005年建 | 3室2厅 | 133.22平米 | 南,1180,"88,576",2005,133.22,17,31.11036071,121.4079383,66385,2,东航机组公寓,31.18738411,121.3775279,59045,,,,,,,
万科假日风景(公寓),《朝南》 万科品质 电梯小户型 居住出行方便 位置安静,高楼层 (共8层) | 2004年建 | 1室1厅 | 47.3平米 | 南,480,"101,480",2004,47.3,18,31.11036071,121.4079383,66385,2,东湖花园,31.12583872,121.3704268,54753,,,,,,,
万科假日风景(公寓),万科五期U5高品质电梯高区三房 3+1户型 210亩郊野公园,中楼层 (共11层) | 2006年建 | 3室2厅 | 138.86平米 | 南,1358,"97,797",2006,138.86,16,31.11036071,121.4079383,66385,2,东江小区,31.01452844,121.4261542,40482.75,,,,,,,
万科假日风景(公寓),五期电梯高层 边套大飘窗 2房+书房 满五年 可以停车,中楼层 (共9层) | 2006年建 | 2室2厅 | 95平米 | 南,895,"94,211",2006,95,16,31.11036071,121.4079383,66385,2,东兰路37弄,31.16288142,121.4103341,85786.66667,,,,,,,
万科假日风景(公寓),万科安静位置两房，采光充足，满五年税费低，店长推荐,高楼层 (共5层) | 2003年建 | 2室2厅 | 92.01平米 | 南,800,"86,948",2003,92.01,19,31.11036071,121.4079383,66385,2,东兰世茗雅苑,31.1548779,121.3881739,83896,,,,,,,
万科假日风景(公寓),万科假日风景五期 优质花园洋房 院子美丽 诗情画意,低楼层 (共6层) | 2006年建 | 2室2厅 | 93.7平米 | 南 北,870,"92,850",2006,93.7,16,31.11036071,121.4079383,66385,2,东兰小区,31.16204473,121.4082331,67149,,,,,,,
万科假日风景(公寓),万科安静位置+南北通大两房+紧 邻别墅区+业主诚意出售,高楼层 (共6层) | 2003年建 | 2室2厅 | 91.8平米 | 南 北,809,"88,127",2003,91.8,19,31.11036071,121.4079383,66385,2,东兰兴城,31.16247183,121.391653,71759.33333,,,,,,,
万科假日风景(公寓),店长推荐，诚意出售，万科假日品质两房,高楼层 (共6层) | 2004年建 | 2室2厅 | 91.52平米 | 南,777,"84,900",2004,91.52,18,31.11036071,121.4079383,66385,2,东兰雅苑,31.15714671,121.3880044,87559.66667,,,,,,,
万科假日风景(公寓),此房位置好，楼层好，房型正气，采光良好，满五税少,中楼层 (共6层) | 2003年建 | 3室2厅 | 126.63平米 | 南,1150,"90,816",2003,126.63,19,31.11036071,121.4079383,66385,2,东新街18号,31.03549431,121.3767242,33726,,,,,,,
万科假日风景(公寓),万科五期安静的位置，房龄新，装修好！,高楼层 (共6层) | 2006年建 | 2室2厅 | 90.86平米 | 南,830,"91,350",2006,90.86,16,31.11036071,121.4079383,66385,2,东新街19号,31.03544233,121.3765145,33677,,,,,,,
万科假日风景(公寓),店长推荐+钻石楼层大3房+满唯+户型方正+采光好,中楼层 (共6层) | 2002年建 | 3室2厅 | 126.22平米 | 南 北,1128,"89,368",2002,126.22,20,31.11036071,121.4079383,66385,2,东苑半岛花园(公寓),31.22116812,121.47949,93032,,,,,,,
万科假日风景(公寓),南北双阳台二房，视野开阔，诚意出售看房方便稀有房型,中楼层 (共6层) | 2003年建 | 3室2厅 | 126.5平米 | 南 北,1130,"89,329",2003,126.5,19,31.11036071,121.4079383,66385,2,东苑古龙城(公寓),31.15771639,121.408765,96147,,,,,,,
万科假日风景(公寓),新上中间位置景观电梯房+少有户型采光好,中楼层 (共11层) | 2004年建 | 3室2厅 | 132平米 | 南,1230,"93,182",2004,132,18,31.11036071,121.4079383,66385,2,东苑佳和园,31.01841305,121.4411933,51998,,,,,,,
万科假日风景(公寓),南北向 万科品质 电梯小户型 位置安静 采光充足,中楼层 (共8层) | 2004年建 | 1室0厅 | 47.3平米 | 南,490,"103,595",2004,47.3,18,31.11036071,121.4079383,66385,2,东苑佳佳花园,31.13213243,121.3979878,65567,,,,,,,
万科假日风景(公寓),花园大道景观大三房，高品质+高诚意+好景观+落地窗,低楼层 (共11层) | 2004年建 | 3室2厅 | 133.75平米 | 南,1189,"88,898",2004,133.75,18,31.11036071,121.4079383,66385,2,东苑锦都花园,31.11712229,121.3809709,71377,,,,,,,
万科假日风景(公寓),万科四期花园景观两房 品质高 业主看好房子诚意出售,高楼层 (共6层) | 2005年建 | 2室2厅 | 96.7平米 | 南,778,"80,456",2005,96.7,17,31.11036071,121.4079383,66385,2,东苑利华苑北区,31.10445173,121.395272,79853,,,,,,,
万科假日风景(公寓),100弄电梯两房高区 满五年 采光好,高楼层 (共10层) | 2002年建 | 2室2厅 | 96.63平米 | 南,867,"89,724",2002,96.63,20,31.11036071,121.4079383,66385,2,东苑利景花苑,31.11792053,121.3972275,77066,,,,,,,
万科假日风景(公寓),万科假日风景：高区大露台双南两房 诚意出售 有钥匙,高楼层 (共6层) | 2002年建 | 3室2厅 | 97.75平米 | 南 北,880,"90,026",2002,97.75,20,31.11036071,121.4079383,66385,2,东苑绿世界花园(二期),31.1321186,121.3994756,77198,,,,,,,
万科假日风景(公寓),万科优质三房 小区中间位置 户型方正,高楼层 (共6层) | 2003年建 | 3室2厅 | 126.53平米 | 南,1060,"83,775",2003,126.53,19,31.11036071,121.4079383,66385,2,东苑绿世界花园(三期),31.1291689,121.3990925,78773,,,,,,,
万科假日风景(公寓),采光好 视野好 楼层好 户型好 房屋通透,中楼层 (共10层) | 2002年建 | 2室2厅 | 96.63平米 | 南,850,"87,965",2002,96.63,20,31.11036071,121.4079383,66385,2,东苑绿世界花园(一期),31.13060589,121.4007612,76684,,,,,,,
万科假日风景(公寓),万科一楼花园大两房+北阳台7平+业主诚意出售,低楼层 (共6层) | 2002年建 | 2室2厅 | 91.9平米 | 南,808,"87,922",2002,91.9,20,31.11036071,121.4079383,66385,2,东苑米蓝城,31.07680788,121.407973,62817,,,,,,,
万科假日风景(公寓),万科假日风景房子，中间楼层，位置安静！,中楼层 (共6层) | 2004年建 | 2室2厅 | 91.51平米 | 南,859,"93,870",2004,91.51,18,31.11036071,121.4079383,66385,2,东苑新天地,31.22339912,121.4818339,73731,,,,,,,
万科假日风景(公寓),此房位于小区正中间位置，房型正气，附带40平院子！,低楼层 (共5层) | 2004年建 | 3室2厅 | 132.76平米 | 南,1308,"98,524",2004,132.76,18,31.11036071,121.4079383,66385,2,东苑怡景园,31.15697087,121.404639,93449.83333,,,,,,,
万科假日风景(公寓),万科五期U5电梯大三房 开发商装修，独特户型，品质高,低楼层 (共11层) | 2006年建 | 3室2厅 | 138.86平米 | 南,1325,"95,420",2006,138.86,16,31.11036071,121.4079383,66385,2,都市富苑,31.0497817,121.4259743,45630.33333,,,,,,,
万科假日风景(公寓),南北双阳台二房，视野开阔，诚意出售看房方便稀有房型,高楼层 (共6层) | 2004年建 | 2室1厅 | 91.51平米 | 南,858,"93,761",2004,91.51,18,31.11036071,121.4079383,66385,2,都市星城,31.10902466,121.3966582,87661.63636,,,,,,,
万科公园大道,开发商统一装修，带地暖，楼层好，采光好！,低楼层 (共28层) | 2015年建 | 3室2厅 | 95.63平米 | 南,575,"60,128",2015,95.63,7,0,0,66385,2,都市雅筑,31.06265861,121.4182981,48273,,,,,,,
万科公园大道,开发商统一装修交付，全屋地暖，楼层好，采光好！,高楼层 (共28层) 3室2厅 | 97.76平米 | 南 北,567,"58,000",,97.76,,0,0,66385,2,都市宜家苑,31.29256915,121.6133073,57837.8,,,,,,,
万科公园大道,开发商统一装修，全屋地暖，楼层好，采光好！,高楼层 (共28层) 3室2厅 | 97.9平米 | 南,560,"57,202",,97.9,,0,0,66385,2,都市苑,31.10655178,121.4036934,72400.5,,,,,,,
万科公园大道,满五年，业主只有一套，景观楼层，采光无遮挡,高楼层 (共28层) | 2015年建 | 3室2厅 | 98.2平米 | 南,570,"58,045",2015,98.2,7,0,0,66385,2,繁盛苑,31.06710056,121.4000625,45833,,,,,,,
万科公园大道,拎包入住，景观楼层采光好，婚房装修，保养好,高楼层 (共28层) | 2015年建 | 2室1厅 | 77.31平米 | 南,448,"57,949",2015,77.31,7,0,0,66385,2,枫桦景苑二期,31.04981797,121.4685039,48256.8,,,,,,,
万科公园大道,景观楼层，保养好，随时拎包入住,高楼层 (共28层) | 2015年建 | 3室1厅 | 97.29平米 | 南,590,"60,644",2015,97.29,7,0,0,66385,2,枫桦景苑一期,31.04766344,121.469003,45911,,,,,,,
万科公园大道,wanke经典三房，婚房装修，保养好，,低楼层 (共28层) | 2015年建 | 3室1厅 | 97.29平米 | 南,560,"57,560",2015,97.29,7,0,0,66385,2,枫泽苑,31.03719188,121.4274078,46472.25,,,,,,,
万科公园大道,万科公园大道 3室2厅 南 北,中楼层 (共28层) 3室2厅 | 98.02平米 | 南 北,580,"59,172",,98.02,,0,0,66385,2,凤庆小区,31.021261,121.4078723,36078.77778,,,,,,,
万科公园大道,万科公园大道 3室2厅 南 北,中楼层 (共28层) 3室2厅 | 98.02平米 | 南 北,580,"59,172",,98.02,,0,0,66385,2,复地北桥城(都市路399弄)(公寓),31.04068083,121.425749,46139,,,,,,,
万科公园大道,诚心出售，价格实惠，满五年，采光好，买进价高,低楼层 (共28层) 3室2厅 | 97.76平米 | 南 北,556,"56,874",,97.76,,0,0,66385,2,富力虹桥十号,0,0,87931.6,,,,,,,
万科公园大道,业主二次装修，装修保养好，可领包入住,低楼层 (共28层) | 2015年建 | 3室2厅 | 98.1平米 | 南,580,"59,124",2015,98.1,7,0,0,66385,2,富丽公寓(东区),31.14060252,121.3711592,84145,,,,,,,
万科公园大道,新降价，位置好大两房，精装全配，客厅空调，地暖新风,中楼层 (共28层) | 2015年建 | 2室1厅 | 76.96平米 | 南,450,"58,472",2015,76.96,7,0,0,66385,2,富丽公寓(西区),31.1449623,121.3658967,79984.5,,,,,,,
万科公园大道,开发商统一装修，带地暖，一楼带花园的房子！,低楼层 (共28层) | 2015年建 | 3室2厅 | 98.02平米 | 南,566,"57,744",2015,98.02,7,0,0,66385,2,富林苑(二期),31.12406601,121.3700019,64419.5,,,,,,,
万科城,动静分离，品牌物业，诚心出售，看房提前约,低楼层 (共28层) | 2016年建 | 3室2厅 | 91.76平米 | 南,500,"54,490",2016,91.76,6,31.03425861,121.392551,66385,2,富林苑(一期),31.12314617,121.3684741,64814.83333,,,,,,,
万科城,万科城难得一见三房两卫楼层好采光无遮挡景观楼层 。,中楼层 (共28层) 3室2厅 | 102.56平米 | 南 北,583,"56,845",,102.56,,31.03425861,121.392551,66385,2,富仕名邸,31.01446375,121.407405,40623,,,,,,,
万科城市花园,满五税少、户型方正、9/10双轨、业主诚售,高楼层 (共7层) | 1995年建 | 2室1厅 | 72.71平米 | 南,500,"68,767",1995,72.71,27,31.16474486,121.349558,66385,2,富岩路4号,31.03430162,121.3794721,33298,,,,,,,
万科城市花园,店长推荐 品质万科 大复式 满五 业主诚意 接受置换,中楼层 (共5层) | 1997年建 | 3室2厅 | 155.6平米 | 南,1060,"68,124",1997,155.6,25,31.16474486,121.349558,66385,2,高华小区,31.35605201,121.5676439,39429.83333,,,,,,,
万科城市花园,万科品质，婚房装修，满五年，户型方正，税费底,高楼层 (共7层) | 1994年建 | 3室2厅 | 94.02平米 | 东,655,"69,667",1994,94.02,28,31.16474486,121.349558,66385,2,高兴花园二三四街坊,31.11834492,121.4113503,66608.29268,,,,,,,
