place,title,msg,price,per_meter,year,area,age,lat,lng,income,loc,place,平均值项:lat,平均值项:lng,平均值项:per_meter,,,,,,,
万科海上传奇(三期),张江前滩御桥+双轨交通+精装修配置高+沿河景观,低楼层 (共20层) | 2017年建 | 3室2厅 | 122.17平米 | 南,1290,"105,591",2017,122.17,5,31.16574926,121.5742057,45000,3,宝厦晶公馆,31.35288841,121.5756791,54733,,,,,,,
万科清林径,满五年 3房2厅1卫 精装修三房 户型正气 采光无遮挡！,高楼层 (共18层) | 2012年建 | 3室2厅 | 97.2平米 | 南,375,"38,581",2012,97.2,10,31.02970881,121.66299,45000,3,宝业万华城,31.03211982,121.74411,35265,,,,,,,
万科清林径,万科物业 房子精装修 南北通户型 可看房,低楼层 (共18层) | 2012年建 | 3室2厅 | 93.36平米 | 南 北,347,"37,168",2012,93.36,10,31.02970881,121.66299,45000,3,保利金爵公寓,31.20947485,121.659623,68269.83333,,,,,,,
万科清林径,16号线新场+万科品质小区+三百多万住三房,低楼层 (共18层) | 2012年建 | 3室2厅 | 96.9平米 | 南,375,"38,700",2012,96.9,10,31.02970881,121.66299,45000,3,保利金色唐城,31.21034349,121.6644711,63619.75,,,,,,,
万科清林径,万科品质，满五年，中间楼层，中间位置，可提前预约。,中楼层 (共18层) | 2012年建 | 3室2厅 | 96.9平米 | 南,380,"39,216",2012,96.9,10,31.02970881,121.66299,45000,3,保利林语溪(公寓),31.13758787,121.543756,74688,,,,,,,
万科清林径,品质小区 满五年 3房2厅1卫 精装修三房 户型正气,低楼层 (共18层) | 2012年建 | 3室2厅 | 98.17平米 | 南,380,"38,709",2012,98.17,10,31.02970881,121.66299,45000,3,保利玲珑公馆,30.87170188,121.861593,30967.14286,,,,,,,
万科金域澜湾,店长主推好房，沿河景观房，自住装修全屋地暖 随时看,中楼层 (共8层) | 2019年建 | 3室2厅 | 89.97平米 | 东南,450,"50,017",2019,89.97,3,30.92201136,121.9289868,45000,3,保利蔚蓝林语,30.90890288,121.910085,58182,,,,,,,
万科金域澜湾,业主精装修，楼层、视野采光好，拎包入住,中楼层 (共8层) | 2018年建 | 2室1厅 | 75.42平米 | 南 北,360,"47,733",2018,75.42,4,30.92201136,121.9289868,45000,3,北中路280弄,31.23592904,121.4805389,61930,,,,,,,
万科金域澜湾鹭语墅,房龄新精装修，方正户型，诚意售房，看房方便,低楼层 (共8层) 2室2厅 | 80.88平米 | 南 北,375,"46,365",,80.88,,30.92666742,121.929678,45000,3,贝越水岸名邸,31.1842334,121.702629,60578,,,,,,,
万科金色城市,此房满五年免个税， 大平层全明户型!,中楼层 (共24层) | 2010年建 | 4室2厅 | 159.07平米 | 南,1650,"103,728",2010,159.07,12,31.1672553,121.5786879,45000,3,碧桂园浦东星作,30.91314348,121.8114934,30040.8,,,,,,,
万科金色里程(公寓),金色中环新杨思+好楼层+高品质+环境优美,低楼层 (共18层) | 2010年建 | 2室2厅 | 78.48平米 | 南,800,"101,937",2010,78.48,12,31.16808069,121.535033,45000,3,碧桂园天悦,31.04760582,121.766062,32813.5,,,,,,,
万馨佳园,万馨佳园，南北通透，采光佳楼层好，满五年少税费,低楼层 (共6层) | 2005年建 | 2室1厅 | 74.16平米 | 南 北,400,"53,938",2005,74.16,17,31.19731762,121.6801596,45000,3,碧云新天地(二期),31.26539628,121.5992198,89081,,,,,,,
三林世博家园(东书房路390弄),杨思前滩+动迁满五唯 一+无增值税和个税,高楼层 (共6层) | 2006年建 | 1室1厅 | 55.77平米 | 南 北,362,"64,910",2006,55.77,16,31.16898255,121.5386911,45000,3,碧云新天地(三期),31.2653989,121.597563,91859,,,,,,,
三林世博家园(东书房路390弄),杨思前滩+中环内+金色中环规划+户型方正,低楼层 (共6层) | 2006年建 | 2室1厅 | 74.19平米 | 南,495,"66,721",2006,74.19,16,31.16898255,121.5386911,45000,3,碧云新天地(一期),31.26643625,121.5979787,85245,,,,,,,
三林世博家园(东书房路390弄),南北双花园 杨思前滩 一手动迁，电梯无遮挡，单价低,低楼层 (共24层) | 2006年建 | 2室1厅 | 85.26平米 | 南,475,"55,712",2006,85.26,16,31.16898255,121.5386911,45000,3,滨江大楼,31.22268192,121.5215903,75683.75,,,,,,,
三林世博家园(大道站路94弄),金色中环+杨思前滩+动迁满五+南北户型+通透+诚意出售,低楼层 (共6层) | 2006年建 | 2室2厅 | 86.83平米 | 南,525,"60,463",2006,86.83,16,31.16545935,121.5456103,45000,3,铂庭俱进家园,31.30378684,121.6127224,71853,,,,,,,
三林世博家园(大道站路94弄),三林杨思前滩+大两房+税费少+总价低+业主诚意出售,高楼层 (共6层) | 2006年建 | 2室1厅 | 83.75平米 | 南 北,515,"61,493",2006,83.75,16,31.16545935,121.5456103,45000,3,博佳花园,31.04683197,121.7507634,26436.66667,,,,,,,
三林世博家园(大道站路94弄),业主诚意出售，顶楼带阁楼。小区花园位置前后没有遮挡,高楼层 (共6层) | 2006年建 | 1室1厅 | 57平米 | 南 北,342,"60,000",2006,57,16,31.16545935,121.5456103,45000,3,博捷名苑,31.33810665,121.5960239,53769,,,,,,,
三林世博家园(大道站路94弄),品质小区+优质房源+停车方便+位置好+近地铁,低楼层 (共6层) | 2006年建 | 2室1厅 | 83.62平米 | 南,505,"60,393",2006,83.62,16,31.16545935,121.5456103,45000,3,博山小区,31.25231918,121.5624008,72697.42857,,,,,,,
三林世博家园(大道站路94弄),中环内品质小区+精装修+电梯房停车方便+采光好+近地铁,低楼层 (共11层) | 2006年建 | 1室1厅 | 56.41平米 | 南,328,"58,146",2006,56.41,16,31.16545935,121.5456103,45000,3,博一小区,31.27279553,121.5902351,59644,,,,,,,
三林世博家园(新浦路251弄),小区位置好，配套完善，近地铁，税费少,低楼层 (共6层) | 2006年建 | 2室2厅 | 74.72平米 | 南,530,"70,932",2006,74.72,16,31.1742259,121.541342,45000,3,布鲁斯小镇(绿地·皇家官邸),31.03860599,121.7777591,33240.5,,,,,,,
三林世博家园(新浦路251弄),三林世博家园(新浦路251弄) 1室1厅 南,高楼层 (共6层) | 2006年建 | 1室1厅 | 57.09平米 | 南,365,"63,935",2006,57.09,16,31.1742259,121.541342,45000,3,曹路家苑,31.27950435,121.6620344,59271,,,,,,,
三林世博家园(新浦路251弄),户型通透，视野开阔，采光好，税费少，诚意出售,高楼层 (共6层) | 2006年建 | 2室2厅 | 78.8平米 | 南,520,"65,990",2006,78.8,16,31.1742259,121.541342,45000,3,曹路金群苑,31.29354032,121.6760145,48567.33333,,,,,,,
三林世博家园(板泉路2000弄),杨思前滩金色中环带，不靠路，税费少,低楼层 (共11层) | 2006年建 | 1室1厅 | 55.82平米 | 南,328,"58,761",2006,55.82,16,31.17144436,121.5380144,45000,3,昌里花园,31.20503599,121.5144951,77490,,,,,,,
三林世博家园(板泉路2101弄),此房精装修 ，楼层好 ，采光好，设施配套齐全。,低楼层 (共6层) | 2006年建 | 1室1厅 | 55.92平米 | 南,365,"65,272",2006,55.92,16,31.16881585,121.5396047,45000,3,昌七小区,31.18061106,121.522751,68223.6,,,,,,,
三林世博家园(板泉路2101弄),三林+杨思前滩+北蔡 户型好 朝南一房,低楼层 (共11层) | 2006年建 | 1室1厅 | 54.55平米 | 南,309,"56,646",2006,54.55,16,31.16881585,121.5396047,45000,3,昌四小区,31.18298359,121.5212548,66060,,,,,,,
三林世博家园(板泉路2101弄),杨思前滩 品质小区 动迁满五 不靠路,低楼层 (共6层) | 2006年建 | 2室1厅 | 74.38平米 | 南,495,"66,551",2006,74.38,16,31.16881585,121.5396047,45000,3,昌五小区,31.18438192,121.5239502,70239,,,,,,,
三林新村(永泰路258弄),业主诚意出售+产权清晰+看房提前联系+一手动迁,低楼层 (共18层) | 2012年建 | 2室1厅 | 75.34平米 | 南,465,"61,721",2012,75.34,10,31.14214111,121.5153853,45000,3,陈家门小区,31.24726097,121.5313569,104871,,,,,,,
三林新村(永泰路468弄),前滩旁＋11号线+税费少+双南两房+底层采光不影响,低楼层 (共18层) | 2009年建 | 2室2厅 | 83.93平米 | 南,530,"63,148",2009,83.93,13,31.14229704,121.5186837,45000,3,陈家宅小区(潍坊西路),31.22716541,121.5223773,86059,,,,,,,
三林苑（二期）,前滩三林板块+11号三林东地铁口+满五年+生活配套齐全,低楼层 (共6层) | 1995年建 | 2室1厅 | 71.67平米 | 南,479,"66,835",1995,71.67,27,31.14892489,121.5311295,45000,3,晨光公寓,31.20167484,121.6799955,42348,,,,,,,
三林苑（二期）,前滩辐射+成交热门楼盘+满五年税费少+地铁口小区,低楼层 (共6层) | 1995年建 | 2室1厅 | 71.94平米 | 南 北,440,"61,163",1995,71.94,27,31.14892489,121.5311295,45000,3,晨阳小区,31.18499933,121.7567293,29794.5,,,,,,,
三林苑（二期）,前滩辐射 此房满五 中间楼层 采光良好 通风好 税费少,中楼层 (共6层) | 1995年建 | 2室1厅 | 71.94平米 | 南,465,"64,638",1995,71.94,27,31.14892489,121.5311295,45000,3,成山小区,31.17721914,121.5184749,63299.5,,,,,,,
上南一村,满五年，房东诚心出售，配套齐全,高楼层 (共6层) | 1982年建 | 1室0厅 | 34.15平米 | 南,298,"87,263",1982,34.15,40,31.18055892,121.5021982,45000,3,城丰路15弄,31.17197016,121.6752123,34127,,,,,,,
上南七村,店长推荐世博滨江大一房，独栋低层，有地铁，看房方便,低楼层 (共6层) | 1988年建 | 1室1厅 | 41.84平米 | 南,285,"68,117",1988,41.84,34,31.18065933,121.5081989,45000,3,城林雅苑,31.1336897,121.5146161,59533,,,,,,,
上南七村,近地铁，内环旁，生活便利，采光刺眼，居家装修,高楼层 (共6层) | 1986年建 | 1室1厅 | 35.91平米 | 南,245,"68,227",1986,35.91,36,31.18065933,121.5081989,45000,3,城南居委小区,31.19818939,121.7128578,43888.25,,,,,,,
上南七村,店长推荐世博滨江大一房，中间楼层，有地铁，税费少,中楼层 (共6层) | 1988年建 | 1室1厅 | 41.84平米 | 东南,292,"69,790",1988,41.84,34,31.18065933,121.5081989,45000,3,城南小区,31.19650847,121.718117,40047.8,,,,,,,
上南七村,坐拥前后滩+世博轴心区+M五W一+产权明晰+近地铁,高楼层 (共6层) | 1988年建 | 1室1厅 | 41.84平米 | 南,292,"69,790",1988,41.84,34,31.18065933,121.5081989,45000,3,城西小区,31.20506286,121.7005759,41419,,,,,,,
上南九村,上南九村+四轨交汇+美丽家园新改造,高楼层 (共6层) | 1993年建 | 1室1厅 | 42.83平米 | 南,325,"75,882",1993,42.83,29,31.17639398,121.5047758,45000,3,城中花园,31.13747505,121.5834769,58296.47368,,,,,,,
上南九村,8/13号线成山路地铁站+满五年+视野好+户型好,高楼层 (共6层) | 1993年建 | 1室1厅 | 42.83平米 | 南,315,"73,547",1993,42.83,29,31.17639398,121.5047758,45000,3,川虹新苑,31.18580749,121.7214861,44672.33333,,,,,,,
上南九村,世博轴心区+税费少+双轨地铁+拎包入住+房龄新,高楼层 (共6层) | 1991年建 | 1室1厅 | 48.92平米 | 南,350,"71,546",1991,48.92,31,31.17639398,121.5047758,45000,3,川沙公寓,31.19572982,121.6959113,44235,,,,,,,
上南九村,世博轴心区双轨地铁好房，精装修。,高楼层 (共6层) | 1993年建 | 1室1厅 | 42.83平米 | 南,325,"75,882",1993,42.83,29,31.17639398,121.5047758,45000,3,川杨新苑(四期),31.19484699,121.6443044,57922,,,,,,,
上南九村,世博轴心区+电梯房+双轨地铁，满五年+领包入住,高楼层 (共24层) | 1993年建 | 1室1厅 | 50.61平米 | 南,360,"71,133",1993,50.61,29,31.17639398,121.5047758,45000,3,船舶新村,31.27301891,121.5835495,61958.25,,,,,,,
上南九村,中楼层，电梯一房，近地铁，配套齐全。,中楼层 (共24层) | 1993年建 | 1室1厅 | 48平米 | 东,332,"69,167",1993,48,29,31.17639398,121.5047758,45000,3,春港丽园(公寓),31.2155253,121.4931882,59902.75,,,,,,,
上南九村,电梯+8和13双轨地铁+美丽家园。,低楼层 (共24层) | 1993年建 | 1室1厅 | 55.52平米 | 南,420,"75,649",1993,55.52,29,31.17639398,121.5047758,45000,3,翠竹苑,31.14785502,121.5261184,67688.66667,,,,,,,
上南九村,世博轴心区8/13号线双轨交汇＋地铁口＋全明户型,高楼层 (共24层) | 1993年建 | 1室1厅 | 48平米 | 东,340,"70,834",1993,48,29,31.17639398,121.5047758,45000,3,大华锦绣华城(九街区),31.18962209,121.5392948,87713.5,,,,,,,
上南九村,世博轴心区+双轨近地铁+房龄新+环境好+生活便利,低楼层 (共6层) | 1992年建 | 2室1厅 | 54.89平米 | 南,417,"75,971",1992,54.89,30,31.17639398,121.5047758,45000,3,大华锦绣华城(十八街区)(公寓),31.1823807,121.5431835,101026,,,,,,,
上南二村,展示房源+满五年+高楼层阳光好+交通方便+边套两房,高楼层 (共6层) | 1980年建 | 2室0厅 | 48.27平米 | 南,380,"78,724",1980,48.27,42,31.18221186,121.505045,45000,3,大华锦绣华城(十二街区),31.18801748,121.5458471,94831.2,,,,,,,
上南二村,此房南北全明户型，采光通风好，小区配套齐全,高楼层 (共6层) | 1981年建 | 2室1厅 | 50.08平米 | 南,374,"74,681",1981,50.08,41,31.18221186,121.505045,45000,3,大华锦绣华城(十九街区)(公寓),31.18962209,121.5392948,92383.5,,,,,,,
上南五村,此房*售后公房，交通便利，诚意出售,低楼层 (共12层) | 1988年建 | 3室1厅 | 109.33平米 | 南,575,"52,594",1988,109.33,34,31.18418899,121.5051985,45000,3,大华锦绣华城(四街区),31.18479883,121.528708,83712,,,,,,,
上南八村,世博前滩+近地铁+满五+税费少+拎包入住，采光好,高楼层 (共6层) | 1988年建 | 2室1厅 | 46.33平米 | 南 北,328,"70,797",1988,46.33,34,31.17793569,121.5101257,45000,3,大华锦绣华城(一街区),31.18485606,121.5452152,82883,,,,,,,
上南八村,双南大两房+成山路地铁8/13+视野好+配套齐全,高楼层 (共6层) | 1988年建 | 2室1厅 | 61.11平米 | 南,445,"72,820",1988,61.11,34,31.17793569,121.5101257,45000,3,大唐盛世花园（二期）,31.2155138,121.5662083,123513,,,,,,,
上南八村,世博前滩+太古里+世博源+采光好，拎包入住,高楼层 (共6层) | 1988年建 | 1室1厅 | 35.45平米 | 南,266,"75,036",1988,35.45,34,31.17793569,121.5101257,45000,3,大唐盛世花园（一期）,31.21477963,121.5629452,132487,,,,,,,
上南六村,高楼层，采光好，不靠路，简装修，拎包入住,高楼层 (共5层) | 1985年建 | 2室1厅 | 50.29平米 | 南,385,"76,556",1985,50.29,37,31.18213478,121.5069552,45000,3,丹桂佳苑,31.03104011,121.7674969,23506.5,,,,,,,
上南六村,房子满五年，税费少，看房方便，产权清晰，诚意出售,高楼层 (共6层) | 1985年建 | 1室0厅 | 34.93平米 | 南,260,"74,435",1985,34.93,37,31.18213478,121.5069552,45000,3,荡湾新村,31.83559998,121.3384021,28349.64286,,,,,,,
上南六村,有钥匙，房子近地铁，交通配套完善,高楼层 (共5层) | 1986年建 | 2室1厅 | 51.38平米 | 南 北,380,"73,959",1986,51.38,36,31.18213478,121.5069552,45000,3,德川新苑,31.20056148,121.6760328,50077,,,,,,,
上南六村,满五年+精装修+视野宽阔+采光好+通风好+配套齐全,高楼层 (共6层) | 1986年建 | 2室1厅 | 57.9平米 | 南,428,"73,921",1986,57.9,36,31.18213478,121.5069552,45000,3,德州大楼,31.17231699,121.4906409,64686,,,,,,,
上南六村,双南两房+精装修+采光好+近地铁7/8/13号线,高楼层 (共5层) | 1986年建 | 2室1厅 | 51.91平米 | 南,375,"72,241",1986,51.91,36,31.18213478,121.5069552,45000,3,德州二村,31.17377727,121.4991799,70829,,,,,,,
上南六村,上南六村 2室0厅 南,高楼层 (共6层) | 1987年建 | 2室0厅 | 47.71平米 | 南,355,"74,408",1987,47.71,35,31.18213478,121.5069552,45000,3,德州六村,31.17295973,121.4989954,67842.66667,,,,,,,
上南六村,近7号线云台路地铁站，边套南北两房，带装修直接入住,高楼层 (共6层) | 1986年建 | 2室1厅 | 53.53平米 | 南,360,"67,253",1986,53.53,36,31.18213478,121.5069552,45000,3,德州七村,31.17217061,121.492218,65215.2,,,,,,,
上南六村,有钥匙，房子近地铁，交通配套完善,高楼层 (共6层) | 1985年建 | 2室0厅 | 49.7平米 | 南,370,"74,447",1985,49.7,37,31.18213478,121.5069552,45000,3,德州四村,31.17549977,121.4923527,65653,,,,,,,
上南十二村,房龄新，小区环境好，安静，靠川杨河休闲绿地,高楼层 (共6层) | 1994年建 | 1室1厅 | 37.08平米 | 南,250,"67,422",1994,37.08,28,31.17519914,121.511151,45000,3,德州五村,31.17272182,121.5020095,63516,,,,,,,
上南花城,世博园200米，轨交7/8/13号线，一梯两户，板式户型,低楼层 (共14层) | 2002年建 | 3室2厅 | 124.35平米 | 南 北,1500,"120,628",2002,124.35,20,31.18413647,121.4962778,45000,3,地杰国际城D街坊,31.1669521,121.5813751,75182.5,,,,,,,
上南花城,世博园200米，轨交7/8/13号线，一梯两户，板式户型,低楼层 (共14层) | 2002年建 | 3室2厅 | 124.35平米 | 南 北,1500,"120,628",2002,124.35,20,31.18413647,121.4962778,45000,3,地杰国际城E欧泊时光,31.16371689,121.582597,81794.33333,,,,,,,
上南花苑(二期),一梯两户，精装商品房，自带小院,低楼层 (共6层) | 1998年建 | 1室1厅 | 67.01平米 | 南,510,"76,109",1998,67.01,24,31.18905785,121.512812,45000,3,地杰国际城F欧香四季,31.16308745,121.5799294,96812.5,,,,,,,
上南花苑一期,近地铁+得房率高+带大花园+全明户型,低楼层 (共6层) | 1996年建 | 3室2厅 | 113.57平米 | 南,815,"71,762",1996,113.57,26,31.18778386,121.51042,45000,3,滴水湖馨苑二期,30.90017739,121.9153753,40182.28571,,,,,,,
上安大厦,歇浦路地铁站，精装两房，电梯高区，业主诚意出售,高楼层 (共24层) | 1999年建 | 2室1厅 | 95.52平米 | 南,700,"73,284",1999,95.52,23,31.25568485,121.557284,66179,2,滴水湖馨苑三期,30.90092587,121.920237,39384,,,,,,,
上川路1638弄,此房满五不唯*税费少，产权清晰，中间楼层上下楼方便,中楼层 (共6层) | 2000年建 | 2室1厅 | 83.69平米 | 南,330,"39,432",2000,83.69,22,31.28377704,121.6735912,45000,3,滴水湖馨苑四期,30.90092587,121.920237,38365,,,,,,,
上泰花苑,小区中间位置，一梯两户，近地铁，全明户型,高楼层 (共6层) | 1998年建 | 3室2厅 | 144.7平米 | 南,860,"59,434",1998,144.7,24,31.25247863,121.5699261,66179,2,滴水湖馨苑一期,30.90017739,121.9153753,37391.5,,,,,,,
上海绿城,满五唯Ⅰ+2015年装修+价格诚意+飞机户型+安静位置,低楼层 (共14层) | 2005年建 | 3室2厅 | 137.52平米 | 南,1500,"109,076",2005,137.52,17,31.20881961,121.5397161,66179,2,鼎鑫名流世家,31.19043979,121.7161189,50230,,,,,,,
上海绿城,上海绿城高区漏网，采光视野好，满五唯①，业主诚售。,高楼层 (共25层) | 2004年建 | 4室2厅 | 175.93平米 | 南,1980,"112,545",2004,175.93,18,31.20881961,121.5397161,66179,2,东昌新村,31.23898199,121.5180937,127735.75,,,,,,,
上海绿城,户型正气+采光视野无遮挡+位置安静+诚意出售,低楼层 (共13层) | 2004年建 | 3室2厅 | 137平米 | 南,1600,"116,789",2004,137,18,31.20881961,121.5397161,66179,2,东宸源著,30.9251844,121.9309927,49190,,,,,,,
上炼三村,满五年税费比较少，装修好，业主诚意出售,高楼层 (共6层) | 1992年建 | 3室1厅 | 72.04平米 | 南,310,"43,032",1992,72.04,30,31.34371686,121.580209,66179,2,东城花苑二村,31.057103,121.7773026,29830,,,,,,,
上钢七村,满五 近地铁7/13号线 采光好,高楼层 (共6层) | 1983年建 | 1室1厅 | 31.45平米 | 南,230,"73,132",1983,31.45,39,31.17874384,121.4946255,45000,3,东城花苑一村,31.05745481,121.7736028,27611,,,,,,,
上钢七村,店长力推！中间楼层，近轨交，满五年售后公房税费低。,中楼层 (共6层) | 1983年建 | 2室1厅 | 53.73平米 | 南 北,399,"74,261",1983,53.73,39,31.17874384,121.4946255,45000,3,东城时代华庭,31.05741096,121.7805225,31182.7,,,,,,,
上钢七村,近地铁7/13号线，采光很充足，前面无遮挡，采光好,高楼层 (共6层) | 1981年建 | 2室0厅 | 50.36平米 | 南,370,"73,472",1981,50.36,41,31.17874384,121.4946255,45000,3,东都小区,31.19775988,121.7100862,39248,,,,,,,
上钢三村,版式户型，房子没有抵押 纠纷 产权干净,高楼层 (共6层) | 1984年建 | 2室1厅 | 48.53平米 | 南,338,"69,648",1984,48.53,38,31.18056665,121.499099,45000,3,东方城市花园(二期),31.20265745,121.5306401,88335,,,,,,,
上钢三村,7/8/13号线三轨交+精装三房售后公房+价格有空间,高楼层 (共6层) | 1987年建 | 3室1厅 | 68.52平米 | 南,480,"70,053",1987,68.52,35,31.18056665,121.499099,45000,3,东方冠郡一期,31.03276777,121.6616922,30978,,,,,,,
上钢八九村,紧靠前后滩+满五+7/13地铁双轨+诚意出售,低楼层 (共6层) | 1985年建 | 1室1厅 | 39.68平米 | 东,252,"63,509",1985,39.68,37,31.17930412,121.4915895,45000,3,东方丽景,31.3899839,121.440263,80269,,,,,,,
世华锦城,前滩杨思+一手动迁+户型好+诚意出售,低楼层 (共11层) | 2007年建 | 2室2厅 | 75.08平米 | 南,633,"84,311",2007,75.08,15,31.16705994,121.506797,45000,3,东方龙苑,31.20697334,121.5387588,84398,,,,,,,
世华锦城,杨思前滩/地铁小区/采光通透/诚意出售/双南厅卧,低楼层 (共18层) | 2007年建 | 2室1厅 | 64.91平米 | 南,537,"82,730",2007,64.91,15,31.16705994,121.506797,45000,3,东方听潮豪园,31.04383171,121.7469687,33451.5,,,,,,,
世华锦城,杨思前滩+金色中环+一手动迁+户型正气,中楼层 (共6层) | 2008年建 | 2室1厅 | 79.81平米 | 南 北,650,"81,444",2008,79.81,14,31.16705994,121.506797,45000,3,东方颐城,30.98146755,121.8901907,29415.57143,,,,,,,
世华锦城,杨思前滩+精装一房+可拎包入住+电梯房+税费少,低楼层 (共18层) | 2007年建 | 1室1厅 | 51.71平米 | 南,460,"88,958",2007,51.71,15,31.16705994,121.506797,45000,3,东方御水湾,31.15370557,121.5771487,80564,,,,,,,
世华锦城,"不靠路，中间位置,全新装修,拎包入住,满五一唯",高楼层 (共6层) | 2008年建 | 1室1厅 | 52.81平米 | 南,475,"89,946",2008,52.81,14,31.16705994,121.506797,45000,3,东方知音苑,31.26438801,121.5812174,111381.75,,,,,,,
世华锦城,杨思前滩+一手动迁+满五年+电梯三房+诚意出售,中楼层 (共11层) | 2008年建 | 3室1厅 | 90.84平米 | 南,835,"91,920",2008,90.84,14,31.16705994,121.506797,45000,3,东沟四村,31.29719208,121.5809479,52067,,,,,,,
世茂滨江花园,G户型大两房 满五 视野开阔 正对冲浪沙滩 可签字,中楼层 (共53层) | 2002年建 | 2室2厅 | 156.7平米 | 西,2250,"143,587",2002,156.7,20,31.22828401,121.5204689,66179,2,东建新村,31.22271342,121.5268614,83752.45455,,,,,,,
世茂滨江花园,世茂高区江景房，看黄浦江 带阳台 、可看可签,中楼层 (共63层) | 2005年建 | 3室2厅 | 237.13平米 | 西,2988,"126,007",2005,237.13,17,31.22828401,121.5204689,66179,2,东锦苑,31.18185567,121.6959425,52932,,,,,,,
世茂滨江花园,业主二次装修+带地暖+日式风格+保养如新,低楼层 (共53层) | 2002年建 | 2室2厅 | 126.39平米 | 东 北,1750,"138,461",2002,126.39,20,31.22828401,121.5204689,66179,2,东晶国际公寓,31.24690894,121.5377257,107179,,,,,,,
世茂滨江花园,陆家嘴黄浦江畔||世茂高区大2房||业主诚售||方便看房,中楼层 (共56层) | 2005年建 | 2室2厅 | 166平米 | 西,2350,"141,567",2005,166,17,31.22828401,121.5204689,66179,2,东莲大厦,31.1871769,121.562606,49588,,,,,,,
世茂滨江花园,世茂大2房花园景观 视野开阔 房龄新 业主诚意,中楼层 (共56层) | 2005年建 | 2室2厅 | 162.63平米 | 西 西北,2280,"140,196",2005,162.63,17,31.22828401,121.5204689,66179,2,东陆新村二街坊,31.83559998,121.3384021,58714,,,,,,,
世茂滨江花园,满五，高区视野开阔，户型好，精装修,中楼层 (共56层) | 2005年建 | 2室2厅 | 162.63平米 | 南 西,2200,"135,277",2005,162.63,17,31.22828401,121.5204689,66179,2,东陆新村六街坊,31.83559998,121.3384021,59429.5,,,,,,,
世茂滨江花园,总价低2房，满5wei一税费少，绿化高，诚意出售,低楼层 (共49层) | 2002年建 | 2室2厅 | 129.1平米 | 西,1680,"130,132",2002,129.1,20,31.22828401,121.5204689,66179,2,东陆新村七街坊,31.83559998,121.3384021,59904.5,,,,,,,
东一小区,满五年没有其它房子，售后公房，不靠马路。,高楼层 (共6层) | 1996年建 | 1室1厅 | 52.41平米 | 南,278,"53,044",1996,52.41,26,31.09462883,121.4914683,45000,3,东陆新村三街坊,31.83559998,121.3384021,58889,,,,,,,
