place,title,msg,price,per_meter,year,area,age,lat,lng,income,loc,place,平均值项:lat,平均值项:lng,平均值项:per_meter,,,,,,,
中星海上名豪苑(四期),轨交十四号线，品质次新小区，货币动迁税少两房,低楼层 (共18层) | 2014年建 | 2室2厅 | 90平米 | 南,510,"56,667",2014,90,8,31.2720412,121.3363253,53545,2,芙蓉二街坊,31.29679311,121.1664195,26062,,,,,,,
中星海上名豪苑(四期),楼层好位置佳，安静舒适，光照时间长产权清晰,低楼层 (共18层) | 2014年建 | 2室2厅 | 85.44平米 | 南,480,"56,180",2014,85.44,8,31.2720412,121.3363253,53545,2,芙蓉新村,30.89898261,121.0154517,26629.5,,,,,,,
中星海兰苑,离地铁近，位置好，业主诚心卖。,低楼层 (共9层) | 2009年建 | 2室2厅 | 99.56平米 | 南 北,505,"50,724",2009,99.56,13,31.27127267,121.3429279,53545,2,富兴华庭,31.3671035,121.182397,24159,,,,,,,
中星海兰苑,离地铁近，位置好，业主诚心卖。,低楼层 (共9层) | 2009年建 | 2室2厅 | 99.56平米 | 南 北,505,"50,724",2009,99.56,13,31.27127267,121.3429279,53545,2,富友嘉园,31.26717589,121.328861,46631,,,,,,,
中星海兰苑,全新装修，离地铁近，位置好，业主诚心卖,低楼层 (共11层) | 2009年建 | 2室2厅 | 99.53平米 | 南 北,480,"48,227",2009,99.53,13,31.27127267,121.3429279,53545,2,海上荟名都,31.34529289,121.285772,52295,,,,,,,
中星海兰苑,离地铁近，位置好，业主诚心卖。,低楼层 (共9层) | 2009年建 | 2室2厅 | 99.56平米 | 南 北,505,"50,724",2009,99.56,13,31.27127267,121.3429279,53545,2,好世皇马苑,31.32473675,121.2840359,57657.66667,,,,,,,
中星海兰苑,地铁口，小户型一房，小区配套齐全,低楼层 (共11层) | 2008年建 | 1室1厅 | 57.06平米 | 南 北,290,"50,824",2008,57.06,14,31.27127267,121.3429279,53545,2,合景叠翠峰苑,31.38695817,121.2285661,39805.66667,,,,,,,
中星海兰苑,虹桥板块三居室，14号线350米，生活配套完善,低楼层 (共6层) | 2009年建 | 3室2厅 | 115.16平米 | 南,560,"48,628",2009,115.16,13,31.27127267,121.3429279,53545,2,和平街150弄,31.29916686,121.3183252,42817,,,,,,,
中星海兰苑,近地铁+配套全+诚心售+户型好,低楼层 (共13层) | 2009年建 | 3室2厅 | 122.61平米 | 南,599,"48,855",2009,122.61,13,31.27127267,121.3429279,53545,2,河畔艺墅(公寓),31.36088934,121.1825337,25928.33333,,,,,,,
中星海兰苑,临洮路地铁口350米，北虹桥商务区，20平阁楼,高楼层 (共6层) | 2009年建 | 2室2厅 | 80.34平米 | 南,400,"49,789",2009,80.34,13,31.27127267,121.3429279,53545,2,恒嘉花园,31.2680345,121.359825,39932,,,,,,,
中星海兰苑,少有户型，大两房两卫，离地铁近，位置好，,中楼层 (共9层) | 2009年建 | 2室2厅 | 99.61平米 | 南,510,"51,200",2009,99.61,13,31.27127267,121.3429279,53545,2,红梅小区(嘉定),31.22119985,121.370462,28888.42857,,,,,,,
中星海兰苑,临洮路地铁口350米，北虹桥商务区，20平阁楼,高楼层 (共6层) | 2009年建 | 2室2厅 | 80.34平米 | 南,400,"49,789",2009,80.34,13,31.27127267,121.3429279,53545,2,红翔新村,31.2936899,121.31008,41465,,,,,,,
中星海兰苑,临洮路地铁口350米，北虹桥商务区，20平阁楼,高楼层 (共6层) | 2009年建 | 2室2厅 | 80.34平米 | 南,400,"49,789",2009,80.34,13,31.27127267,121.3429279,53545,2,宏立瑞园,31.31582642,121.3288753,48354.88889,,,,,,,
中虹华苑,近地铁，满五年，大两房，中间楼层，户型位置好！,中楼层 (共5层) | 2006年建 | 2室2厅 | 77.8平米 | 南 北,395,"50,772",2006,77.8,16,31.25453933,121.3248069,53545,2,虹翔公寓,31.30507522,121.3119512,,,,,,,,
中虹华苑,近地铁，满五年，大两房，中间楼层，户型位置好！,中楼层 (共5层) | 2006年建 | 2室2厅 | 77.8平米 | 南 北,395,"50,772",2006,77.8,16,31.25453933,121.3248069,53545,2,鸿达嘉苑,31.38415992,121.2855036,32446,,,,,,,
中虹华苑,近地铁，满五年，大两房，中间楼层，户型位置好！,中楼层 (共5层) | 2006年建 | 2室2厅 | 77.8平米 | 南 北,395,"50,772",2006,77.8,16,31.25453933,121.3248069,53545,2,华江一村,31.27039047,121.3473844,47811.16667,,,,,,,
丰庄一村,位置好+户型方正+看放方便+采光好+双轨交+诚售！,高楼层 (共6层) | 1995年建 | 1室1厅 | 46.55平米 | 南,245,"52,632",1995,46.55,27,31.25425085,121.373019,53545,2,华润中央公园二期(陈翔公路1588弄),31.31779279,121.3223271,73607.30769,,,,,,,
丰庄一村,满五年税少，购物方便，交通方便，采光好,高楼层 (共6层) | 1996年建 | 1室1厅 | 51.57平米 | 西南,245,"47,509",1996,51.57,26,31.25425085,121.373019,53545,2,汇丰佳苑,31.2542172,121.3692569,56930,,,,,,,
丰庄一村,13+14 双轨交+税费少+非顶楼+中等装修+诚意出售,高楼层 (共6层) | 1996年建 | 2室1厅 | 66.6平米 | 南,355,"53,304",1996,66.6,26,31.25425085,121.373019,53545,2,汇丰沁苑,31.26255387,121.334502,52344,,,,,,,
丰庄一村,13+14号线，满五，景观楼层，置换已看好！,高楼层 (共6层) | 1996年建 | 2室1厅 | 77.18平米 | 东 西,350,"45,349",1996,77.18,26,31.25425085,121.373019,53545,2,季景铭郡,31.28944151,121.3258918,68241.5,,,,,,,
丰庄一村,满五年税少，购物方便，交通方便，采光好，户型方正！,高楼层 (共6层) | 1996年建 | 1室1厅 | 51.57平米 | 西南,233,"45,182",1996,51.57,26,31.25425085,121.373019,53545,2,嘉宝梦之缘景庭,31.34297806,121.2542865,49821,,,,,,,
丰庄一村,双轨交，新装修，双南两房，位置好，业主诚意卖！,高楼层 (共6层) | 1996年建 | 2室1厅 | 66.6平米 | 南,368,"55,256",1996,66.6,26,31.25425085,121.373019,53545,2,嘉宝梦之月华庭,31.38419992,121.239425,44813,,,,,,,
丰庄一村,位置好+户型方正+看放方便+采光好+双轨交+诚售！,高楼层 (共6层) | 1995年建 | 1室1厅 | 46.55平米 | 南,245,"52,632",1995,46.55,27,31.25425085,121.373019,53545,2,嘉宝小区,31.30312456,121.3192567,46403,,,,,,,
丰庄一村,双轨交，双南两房，楼层好，小区位置好，业主诚意卖,中楼层 (共6层) | 1996年建 | 2室1厅 | 66.21平米 | 南 北,360,"54,373",1996,66.21,26,31.25425085,121.373019,53545,2,嘉宝新园,31.30403892,121.3189682,49555,,,,,,,
丰庄一村,13+14号线，全明户型，南北通两房,高楼层 (共6层) | 1995年建 | 3室1厅 | 83.38平米 | 南 北,470,"56,369",1995,83.38,27,31.25425085,121.373019,53545,2,嘉宝紫提湾(公寓),31.33999089,121.287619,44428,,,,,,,
丰庄二村,13号线丰庄站，单价4.6万两房，全明户型，满五年,高楼层 (共6层) | 1998年建 | 2室1厅 | 66.52平米 | 东南,288,"43,296",1998,66.52,24,31.25133485,121.371066,53545,2,嘉城爱琴海,31.27300741,121.351615,51575,,,,,,,
丰庄二村,户型方正+业主自住+看房方便+运动楼层采光好！,高楼层 (共6层) | 1997年建 | 2室1厅 | 66.09平米 | 南,355,"53,715",1997,66.09,25,31.25133485,121.371066,53545,2,嘉城名苑,31.38694098,121.2537783,27860,,,,,,,
丰庄二村,全明，精装修，户型方正，诚意出售,高楼层 (共6层) | 1995年建 | 2室1厅 | 71.64平米 | 南,385,"53,741",1995,71.64,27,31.25133485,121.371066,53545,2,嘉城香馥湾,31.26896827,121.3565559,79144,,,,,,,
丰庄二村,13＋14双地铁线＋中间楼层＋诚意出售,中楼层 (共6层) | 1995年建 | 1室1厅 | 53.08平米 | 南,295,"55,577",1995,53.08,27,31.25133485,121.371066,53545,2,嘉城新航域,31.27192785,121.356998,51956.7,,,,,,,
丰庄二村,13＋14双地铁线＋中间楼层＋诚意出售,中楼层 (共6层) | 1995年建 | 1室1厅 | 53.08平米 | 南,295,"55,577",1995,53.08,27,31.25133485,121.371066,53545,2,嘉城雅颂湾,31.27431482,121.3514902,51594.33333,,,,,,,
丰庄二村,13+14双地铁线+低楼层+诚意出售+标准两房,低楼层 (共6层) | 1995年建 | 2室1厅 | 60.15平米 | 南,320,"53,201",1995,60.15,27,31.25133485,121.371066,53545,2,嘉德坊,31.25896002,121.3843357,55813,,,,,,,
丰庄十二街坊,此房满五年，业主诚售，交通便利，近地铁，装修采光好,中楼层 (共6层) | 1997年建 | 1室1厅 | 47.1平米 | 南,265,"56,264",1997,47.1,25,31.25340329,121.3649276,53545,2,嘉丰佳苑,31.37805371,121.2426687,29142,,,,,,,
丰庄十二街坊,近大门不靠马路+视野开阔无遮挡+中层满五年+诚售近铁,中楼层 (共6层) | 1996年建 | 1室1厅 | 48.77平米 | 南 北,255,"52,287",1996,48.77,26,31.25340329,121.3649276,53545,2,嘉富小区,31.40150756,121.2623187,29815.25,,,,,,,
丰庄十二街坊,新上房源，满五一，精装修，拎包即住,高楼层 (共6层) | 1996年建 | 1室1厅 | 48.77平米 | 南 北,245,"50,236",1996,48.77,26,31.25340329,121.3649276,53545,2,嘉和坊,31.2602481,121.377965,58514,,,,,,,
丰庄十二街坊,精装修 双南2房半 满五年 税少 距离地铁近 不临马路,高楼层 (共6层) | 1997年建 | 2室2厅 | 78.92平米 | 南,419,"53,092",1997,78.92,25,31.25340329,121.3649276,53545,2,嘉利坊,31.26103987,121.386413,56033.5,,,,,,,
丰庄十二街坊,全明户型客厅有窗户，近地铁、看房方便，小区中间,高楼层 (共6层) | 1997年建 | 2室0厅 | 52.08平米 | 南,297.5,"57,124",1997,52.08,25,31.25340329,121.3649276,53545,2,嘉美坊,31.26138822,121.3822476,56205,,,,,,,
丰庄十二街坊,中楼层小两房+采光充足+满吾v一+看房方便,中楼层 (共6层) | 1997年建 | 2室1厅 | 56.68平米 | 南,307,"54,164",1997,56.68,25,31.25340329,121.3649276,53545,2,嘉善坊,31.25918837,121.3812823,53532.5,,,,,,,
丰庄十二街坊,售后公房+双南户型+全明采光充足+看房方便,高楼层 (共6层) | 1996年建 | 2室1厅 | 85.76平米 | 南,435,"50,723",1996,85.76,26,31.25340329,121.3649276,53545,2,嘉尚坊,31.27067196,121.3539429,51327.33333,,,,,,,
丰庄十二街坊,丰庄十二街坊 2室1厅 南,高楼层 (共6层) | 1996年建 | 2室1厅 | 54.24平米 | 南,310,"57,154",1996,54.24,26,31.25340329,121.3649276,53545,2,嘉实上城名都(公寓),31.29329863,121.2269701,33149.4,,,,,,,
丰庄十四街坊,近地铁 满五税少 全明 两房朝南 随时看房 采光无遮挡,低楼层 (共6层) | 1996年建 | 2室1厅 | 73.75平米 | 南,420,"56,950",1996,73.75,26,31.25434917,121.3619003,53545,2,嘉泰花园公寓,31.25281791,121.378827,59122,,,,,,,
丰庄十四街坊,全明户型，近地铁满五年，小区中间位置，诚心出售,低楼层 (共6层) | 1998年建 | 1室1厅 | 52.78平米 | 南,285,"53,998",1998,52.78,24,31.25434917,121.3619003,53545,2,嘉亭菁苑,31.29309991,121.1669928,37663,,,,,,,
丰庄十四街坊,近13、14号线+全明户型+精装修+运动楼层+一梯两户,高楼层 (共6层) | 1996年建 | 2室1厅 | 73.75平米 | 南,375,"50,848",1996,73.75,26,31.25434917,121.3619003,53545,2,嘉旺苑,31.26256452,121.3313016,49813,,,,,,,
丰庄十四街坊,满五税少+中间楼层+位置好+近地铁+单价低+大三房,中楼层 (共6层) | 1996年建 | 3室2厅 | 95.4平米 | 南 北,523,"54,822",1996,95.4,26,31.25434917,121.3619003,53545,2,嘉星小区,31.39353116,121.2773746,28937,,,,,,,
丰庄十四街坊,满五，全明，近地铁，非顶楼，单价低，看房方便,高楼层 (共6层) | 1998年建 | 1室1厅 | 47.8平米 | 南,268,"56,067",1998,47.8,24,31.25434917,121.3619003,53545,2,嘉秀坊,31.26069299,121.3758477,56440.33333,,,,,,,
丰庄十四街坊,：此房m5v1， 双轨交汇，户型方正，视野开阔,高楼层 (共6层) | 1998年建 | 2室1厅 | 67.87平米 | 南,370,"54,516",1998,67.87,24,31.25434917,121.3619003,53545,2,嘉秀新苑,31.26138305,121.3735428,58372.25,,,,,,,
丰庄十四街坊,近地铁，低楼层，小户型，总价低，售后公房，一梯两户,低楼层 (共6层) | 1998年建 | 1室1厅 | 46平米 | 南,260,"56,522",1998,46,24,31.25434917,121.3619003,53545,2,嘉怡坊,31.26740484,121.355798,50196,,,,,,,
丰庄十四街坊,13+14号线双轨交互+大虹桥+配套齐全+全明户型+满五年,高楼层 (共6层) | 1998年建 | 2室1厅 | 68.47平米 | 南,368,"53,747",1998,68.47,24,31.25434917,121.3619003,53545,2,江桥二村,31.26149517,121.353151,45201.9,,,,,,,
丰庄十四街坊,近地铁，低楼层，小户型，总价低，售后公房，一梯两户,低楼层 (共6层) | 1998年建 | 1室1厅 | 46平米 | 南,260,"56,522",1998,46,24,31.25434917,121.3619003,53545,2,江桥三村,31.2603897,121.343496,44840,,,,,,,
丰庄十四街坊,税少，位置好，近地铁，全明户型，诚心出售,高楼层 (共6层) | 1996年建 | 2室1厅 | 56.68平米 | 南 北,300,"52,929",1996,56.68,26,31.25434917,121.3619003,53545,2,江桥三村九街坊,31.26090863,121.3454492,46847.33333,,,,,,,
丰庄十四街坊,售后公房税少+双轨交汇+户型方正+视野开阔,高楼层 (共6层) | 1997年建 | 2室1厅 | 65.85平米 | 南 北,350,"53,152",1997,65.85,25,31.25434917,121.3619003,53545,2,江桥三村七街坊,31.26015997,121.3433762,47948.33333,,,,,,,
丰庄十四街坊,双轨交、近地铁，满五税少，全明厅有窗，南北通,高楼层 (共6层) | 1996年建 | 2室1厅 | 74.12平米 | 南,385,"51,943",1996,74.12,26,31.25434917,121.3619003,53545,2,江桥三村四街坊,31.26251243,121.3427259,45360.4,,,,,,,
丰庄十四街坊,"满五税少，近地铁双轨交，精装拎包入住, 南北通",高楼层 (共6层) | 1998年建 | 2室1厅 | 60.17平米 | 南 北,339,"56,341",1998,60.17,24,31.25434917,121.3619003,53545,2,江桥三村五街坊,31.26251243,121.3427259,47327,,,,,,,
丰庄四村,14地铁真新新村站，南北户型，首付低，满五，拎包入住,高楼层 (共6层) | 1997年建 | 2室1厅 | 62.56平米 | 南,320,"51,151",1997,62.56,25,31.25374773,121.3762031,53545,2,江桥一村,31.26490179,121.3512775,49507.33333,,,,,,,
丽景公寓,满五税费少，户型方正，全明有窗，业主诚心出售，看房,高楼层 (共7层) | 1997年建 | 2室1厅 | 84.14平米 | 南,225,"26,742",1997,84.14,25,31.38073399,121.2496745,53545,2,金地格林世界(城市公馆),31.31505277,121.3254167,53017,,,,,,,
丽景公寓,业主诚意出售，城区大三房，近公园，近地铁！,高楼层 (共6层) | 1995年建 | 3室1厅 | 109.09平米 | 南,295,"27,042",1995,109.09,27,31.38073399,121.2496745,53545,2,金地格林世界(春岸城),31.38147935,121.2451704,34739,,,,,,,
丽景公寓,满五税费少，户型方正，南北有窗，诚心出售，看房方便,高楼层 (共7层) | 1997年建 | 2室1厅 | 84.14平米 | 南,236,"28,049",1997,84.14,25,31.38073399,121.2496745,53545,2,金帝城市岸泊(公寓),31.27607782,121.3116039,47352.11111,,,,,,,
丽景公寓,满五税费少 户型方正 全明有窗 业主诚心出售 看房方便,中楼层 (共7层) | 1997年建 | 2室1厅 | 89.09平米 | 南,269,"30,195",1997,89.09,25,31.38073399,121.2496745,53545,2,金鼎香樟苑(东区),31.26504378,121.3694241,63246.5,,,,,,,
丽景公寓,店长主推 城区低总价房源 适合刚需客户,高楼层 (共7层) | 1995年建 | 2室2厅 | 68.84平米 | 南,185,"26,874",1995,68.84,27,31.38073399,121.2496745,53545,2,金鼎香樟苑(西区),31.26623392,121.3666538,66608,,,,,,,
丽景公寓,店长主推 城区低总价房源 适合刚需客户,高楼层 (共7层) | 1995年建 | 2室2厅 | 68.84平米 | 南,185,"26,874",1995,68.84,27,31.38073399,121.2496745,53545,2,金丰新村,31.24562308,121.3679419,56871.81818,,,,,,,
丽景小区,户型方正，全明户型，采光通风好，一楼带院子,低楼层 (共6层) | 2004年建 | 2室1厅 | 124.72平米 | 南 北,380,"30,469",2004,124.72,18,31.20218186,121.535745,53545,2,金鹤新城城杰苑,31.25212686,121.314809,50981.83333,,,,,,,
丽景小区,嘉定城中 看房方便 周期可谈 店长力荐,高楼层 (共6层) | 1995年建 | 2室1厅 | 64.75平米 | 东南,189,"29,190",1995,64.75,27,31.20218186,121.535745,53545,2,金鹤新城双佳翠庭,31.25380585,121.319776,52128,,,,,,,
丽景小区,户型方正，全明户型，采光通风好，一楼带院子,低楼层 (共6层) | 2004年建 | 2室1厅 | 124.72平米 | 南 北,380,"30,469",2004,124.72,18,31.20218186,121.535745,53545,2,金汇公寓,30.99407936,121.5066231,31287,,,,,,,
丽景小区,户型方正，全明户型，采光通风好，一楼带院子,低楼层 (共6层) | 2004年建 | 2室1厅 | 124.72平米 | 南 北,380,"30,469",2004,124.72,18,31.20218186,121.535745,53545,2,金沙鼎苑,31.25386736,121.3140867,48473.66667,,,,,,,
丽景新苑,地铁13、14号线双轨交，售后公房满5免增值税，税少。,低楼层 (共6层) | 1999年建 | 2室2厅 | 77.45平米 | 南 北,470,"60,685",1999,77.45,23,31.2500499,121.370217,53545,2,金沙嘉苑,31.25120496,121.3589112,64792.5,,,,,,,
丽景新苑,"13,14双地铁，商品房小区，户型正气，采光好，带天井",低楼层 (共6层) | 1999年建 | 1室1厅 | 51.17平米 | 南,310,"60,583",1999,51.17,23,31.2500499,121.370217,53545,2,金沙小区,31.39190647,121.2619579,32559,,,,,,,
丽景新苑,近地铁13和14+商品房+满5+全明通透,高楼层 (共7层) | 1999年建 | 2室1厅 | 75.18平米 | 南,460,"61,187",1999,75.18,23,31.2500499,121.370217,53545,2,金霞苑,31.25188768,121.3238671,53413,,,,,,,
丽景新苑,双轨交13 14号线商品房，复式3房，户型正气，满五年,高楼层 (共6层) | 1999年建 | 3室1厅 | 104.18平米 | 南 北,555,"53,274",1999,104.18,23,31.2500499,121.370217,53545,2,金祥坊,31.25097891,121.378277,55845,,,,,,,
丽景新苑,温馨一居室，非顶楼，阳光晒到厅，满五年名下只一套,高楼层 (共6层) | 1999年建 | 1室1厅 | 51.55平米 | 南 北,308,"59,748",1999,51.55,23,31.2500499,121.370217,53545,2,金元坊,31.25346882,121.3810637,51333,,,,,,,
丽江佳苑,北虹桥生活区，14号线临洮路站1千米，50米max未来城,高楼层 (共11层) | 2011年建 | 1室1厅 | 60.07平米 | 南,282,"46,946",2011,60.07,11,31.2753219,121.344238,53545,2,锦华茗园,31.25990684,121.338564,52814.71429,,,,,,,
丽江佳苑,次新小区，配套好，地铁近，价格低，业主诚心卖,低楼层 (共10层) | 2011年建 | 2室1厅 | 86.86平米 | 南 北,400,"46,052",2011,86.86,11,31.2753219,121.344238,53545,2,景河名苑,31.37710447,121.2519224,36338.5,,,,,,,
丽江佳苑,北虹桥生活区，14号线临洮路站1千米，50米max未来城,高楼层 (共11层) | 2011年建 | 1室1厅 | 60.07平米 | 南,282,"46,946",2011,60.07,11,31.2753219,121.344238,53545,2,景悦名苑,31.41171516,121.2755216,36432,,,,,,,
住嘉佳园,13 14双轨道覆盖+满五年+南北通透大三房+精装修,高楼层 (共6层) | 2007年建 | 3室2厅 | 123.51平米 | 南 北,663,"53,680",2007,123.51,15,31.25564232,121.3613644,53545,2,骏丰玲珑坊,31.32556383,121.2808331,53254,,,,,,,
保利家园北区,满五年，高楼层，低总价，看房有钥匙,高楼层 (共26层) | 2009年建 | 2室1厅 | 84.22平米 | 南,415,"49,276",2009,84.22,13,31.36155645,121.2652564,53545,2,兰郡花田洋房,31.35949087,121.180519,19280,,,,,,,
保利家园北区,随时可看 性价高 采光通风好 无户口 诚意出售,高楼层 (共26层) | 2009年建 | 2室1厅 | 83.78平米 | 南 北,423,"50,490",2009,83.78,13,31.36155645,121.2652564,53545,2,李园二村,31.39720898,121.2582692,29884.5,,,,,,,
