place,title,msg,price,per_meter,year,area,age,lat,lng,income,loc,place,平均值项:lat,平均值项:lng,平均值项:per_meter,,,,,,,
众旺苑,电梯顶楼大面积复式 诚心出售 满五年精装修 拎包入住,高楼层 (共12层) | 2006年建 | 4室3厅 | 261平米 | 南,530,"20,307",2006,261,16,30.91838288,121.448043,43586,3,正阳世纪星城文华苑,30.9192206,121.4797531,30854.28571,,,,,,,
众旺苑,5号线+有车位+全明户型+业主急售+顶复+出行便利,高楼层 (共4层) | 2005年建 | 4室2厅 | 154.34平米 | 南,380,"24,621",2005,154.34,17,30.91838288,121.448043,43586,3,正阳世纪星城芳邻苑,30.91999836,121.4849308,30817.33333,,,,,,,
众旺苑,满五 不临街 全明格局 配套齐全 随时可签 毛坯,低楼层 (共6层) | 2011年建 | 2室2厅 | 90.35平米 | 南,255,"28,224",2011,90.35,11,30.91838288,121.448043,43586,3,正阳世纪星城居礼苑,30.91825578,121.485269,30432.57143,,,,,,,
众旺苑,满五+楼层好+采光充足+随时可签,中楼层 (共4层) | 2002年建 | 2室2厅 | 113.45平米 | 南,285,"25,122",2002,113.45,20,30.91838288,121.448043,43586,3,正阳世纪星城(绅鸿苑),30.91820745,121.4870589,30101.5,,,,,,,
众旺苑,复式带阁楼，露台使用面积大。采光充足，适合一家人住,中楼层 (共5层) | 2007年建 | 4室2厅 | 227.16平米 | 南,498,"21,923",2007,227.16,15,30.91838288,121.448043,43586,3,正阳世纪星城名仕苑,30.91803279,121.4830518,29981,,,,,,,
众旺苑,此房满五，采光好，视野好景观房，有电梯,高楼层 (共12层) | 2006年建 | 3室2厅 | 155.46平米 | 南,440,"28,304",2006,155.46,16,30.91838288,121.448043,43586,3,绿地观邸,30.92220483,121.456576,29843,,,,,,,
体育场路22支弄,体育场路22支弄 3室1厅 南,高楼层 (共6层) | 1997年建 | 3室1厅 | 108.53平米 | 南,175,"16,125",1997,108.53,25,31.23592904,121.4805389,43586,3,鸿吉苑,30.99329539,121.4359231,29127,,,,,,,
体育场路22支弄,满五*，地铁5号线，户型方正，双南一北户型采光好,高楼层 (共6层) | 1997年建 | 3室1厅 | 108.79平米 | 南,180,"16,546",1997,108.79,25,31.23592904,121.4805389,43586,3,树园新苑,30.92997513,121.4759416,28601,,,,,,,
佳源梦想广场,海湾佳源新上满五一，精装修边套，业主诚卖！,低楼层 (共16层) 3室2厅 | 88.38平米 | 南,181,"20,480",,88.38,,30.85452847,121.5195606,43586,3,招商南桥雅苑,30.91039381,121.458281,28446.2,,,,,,,
佳源梦想广场,海湾佳源新上满五一，精装修边套，业主诚卖！,低楼层 (共16层) 3室2厅 | 88.38平米 | 南,181,"20,480",,88.38,,30.85452847,121.5195606,43586,3,阳光家园,30.9142755,121.4792446,28005.25,,,,,,,
佳源梦想广场,随时看房诚心出售，大学城品质小区,低楼层 (共16层) 2室1厅 | 90.4平米 | 南 北,172,"19,027",,90.4,,30.85452847,121.5195606,43586,3,悦丰新苑,30.93171045,121.4558384,27756.5,,,,,,,
佳源梦想广场,大学城品质小区 人车分流 采光充足 两梯三户 诚意出售,低楼层 (共16层) 3室2厅 | 91.05平米 | 南,174,"19,111",,91.05,,30.85452847,121.5195606,43586,3,天和尚上海,30.98161585,121.561179,27481.1875,,,,,,,
佳源梦想广场,小区品质好，采光好，视野好，电梯房,低楼层 (共16层) 4室2厅 | 122.76平米 | 南 北,237,"19,306",,122.76,,30.85452847,121.5195606,43586,3,新南家园,30.99892487,121.4520477,27432.28571,,,,,,,
佳源梦想广场,佳源新上满五大四房，临河采光好，欢迎看房！,低楼层 (共16层) | 2015年建 | 4室2厅 | 122.5平米 | 南,250,"20,409",2015,122.5,7,30.85452847,121.5195606,43586,3,金都雅苑,30.99613459,121.4533454,27308.63636,,,,,,,
佳源梦想广场,三开朝南 电梯房 花园为小区 看房方便 诚意出售,高楼层 (共16层) 3室1厅 | 90.4平米 | 南,170,"18,806",,90.4,,30.85452847,121.5195606,43586,3,奉浦苑,30.94168591,121.4707981,27142,,,,,,,
佳源梦想广场,新上房源！精装修，拎包入住，诚意出售,低楼层 (共16层) 1室2厅 | 66.02平米 | 南 北,122,"18,480",,66.02,,30.85452847,121.5195606,43586,3,九华新园,30.9377815,121.4661207,26833,,,,,,,
佳源梦想广场,新上房源！精装修，拎包入住，诚意出售,低楼层 (共16层) 1室2厅 | 66.02平米 | 南 北,122,"18,480",,66.02,,30.85452847,121.5195606,43586,3,阳光春城,30.90927135,121.454507,26061.5,,,,,,,
佳源梦想广场,佳源梦想广场 次新小区 精装修 拎包入住,低楼层 (共16层) | 2016年建 | 2室2厅 | 89平米 | 南,178,"20,000",2016,89,6,30.85452847,121.5195606,43586,3,众旺苑,30.91838288,121.448043,25605.3,,,,,,,
佳源梦想广场,二梯二户，大四房，诚意出售，随时可看，钥匙,低楼层 (共16层) 4室2厅 | 124.53平米 | 南,237,"19,032",,124.53,,30.85452847,121.5195606,43586,3,中国铁建香榭国际,30.99332883,121.445772,25434,,,,,,,
佳源梦想广场,次新房品质小区，人车分流，楼栋位置好，高层，诚售！,高楼层 (共16层) | 2017年建 | 3室1厅 | 88.73平米 | 南,170,"19,160",2017,88.73,5,30.85452847,121.5195606,43586,3,文怡花园,30.99948677,121.4471662,25393,,,,,,,
佳源梦想广场,大学城旁，人车分流，舒适度高，环境好,低楼层 (共16层) | 2017年建 | 1室1厅 | 65.47平米 | 南,118,"18,024",2017,65.47,5,30.85452847,121.5195606,43586,3,浦江花园,31.08147177,121.5230461,24924,,,,,,,
保利象屿公园悦府,地铁五号线 奉贤新城主城 森林公园 大两房,低楼层 (共18层) 3室1厅 | 82.63平米 | 南,355,"42,963",,82.63,,30.95802668,121.4957681,43586,3,贝港花苑,30.9147654,121.4494499,24643.5,,,,,,,
军民花苑,军民花苑三室 自住装修两年 房型正气 采光充足,高楼层 (共6层) | 1998年建 | 3室1厅 | 98.1平米 | 南,189,"19,267",1998,98.1,24,30.91422244,121.4574114,43586,3,阳光四季园,30.91274806,121.4567156,24502,,,,,,,
南中新村,近5号线，步行街旁，飞机户型大三房，满五年。,高楼层 (共7层) | 2001年建 | 3室2厅 | 120.46平米 | 南,220,"18,264",2001,120.46,21,30.91884472,121.4641687,43586,3,申凡公寓,30.91639257,121.46516,23732.5,,,,,,,
南中新村,地铁5号线+电梯房+中间楼层+位置优越,中楼层 (共7层) | 2001年建 | 3室2厅 | 168.96平米 | 南,300,"17,756",2001,168.96,21,30.91884472,121.4641687,43586,3,古华A区,30.92149981,121.476515,23438.66667,,,,,,,
南中新村,地铁5号线，南中新村，3房2卫简装，中间楼层，配套好,中楼层 (共7层) 3室2厅 | 124.18平米 | 南,240,"19,327",,124.18,,30.91884472,121.4641687,43586,3,古华B区,30.92407629,121.4730661,23373.5,,,,,,,
南中路181弄,满五，房型好，无贷款，无抵押，产权清晰,高楼层 (共7层) 3室2厅 | 120.46平米 | 南,228,"18,928",,120.46,,31.23570218,121.4570221,43586,3,金水苑,30.96161695,121.5041919,23098,,,,,,,
南中路181弄,地铁5号线+满五年 大三房 总价低 南桥主城区,高楼层 (共7层) | 1996年建 | 3室2厅 | 106.93平米 | 南,177,"16,553",1996,106.93,26,31.23570218,121.4570221,43586,3,贝港北区（一区）,30.92216688,121.452819,22700,,,,,,,
南星新村,繁华地段大复式，全明户型得房率高，业主诚售,低楼层 (共6层) | 2001年建 | 4室2厅 | 183.22平米 | 南,388,"21,177",2001,183.22,21,31.83559998,121.3384021,43586,3,浦南园,31.21231602,121.5348006,22683.33333,,,,,,,
南星新村,"大平层,采光充足,近繁华地带，购物便捷",低楼层 (共18层) | 2006年建 | 3室2厅 | 148.78平米 | 南,316,"21,240",2006,148.78,16,31.83559998,121.3384021,43586,3,九华苑,30.93933741,121.4650346,22682.33333,,,,,,,
南星新村,人民路旁 三房两厅 全明户型 实用面积大 现浇房,低楼层 (共6层) | 2001年建 | 3室2厅 | 127.3平米 | 南,285,"22,389",2001,127.3,21,31.83559998,121.3384021,43586,3,古华新村,31.83559998,121.3384021,22680.5,,,,,,,
南星新村,近五号线 顶楼带阁楼 实用面积大 现浇房 停车方便,高楼层 (共6层) | 2003年建 | 3室2厅 | 114.43平米 | 南,256,"22,372",2003,114.43,19,31.83559998,121.3384021,43586,3,贝港南区（第二居民区）,30.91965626,121.4536733,22617.375,,,,,,,
南星新村,顶楼带阁楼，近繁华地带，装修好，可拎包入住,高楼层 (共6层) | 2003年建 | 3室2厅 | 142.99平米 | 南 北,299,"20,911",2003,142.99,19,31.83559998,121.3384021,43586,3,申凡苑,30.91500342,121.4569108,22510,,,,,,,
古华A区,奉贤新城5号线/外出方便/飞机户型/现浇房,高楼层 (共6层) | 2002年建 | 2室2厅 | 106.99平米 | 南,244,"22,806",2002,106.99,20,30.92149981,121.476515,43586,3,普康苑,30.91024881,121.478186,22393.57143,,,,,,,
古华A区,奉贤新城5号线南+古华公园东+双南房本周必卖,高楼层 (共6层) | 1996年建 | 3室1厅 | 86.37平米 | 南,200,"23,157",1996,86.37,26,30.92149981,121.476515,43586,3,江海花园,30.90853688,121.469652,22072.41176,,,,,,,
古华A区,奉贤新城南桥源发展区，5号线加持，小区环境好,高楼层 (共5层) | 1995年建 | 3室1厅 | 85平米 | 南,207,"24,353",1995,85,27,30.92149981,121.476515,43586,3,贝港北区（二区）,30.92216688,121.452819,22046,,,,,,,
古华B区,近地铁5号线、封闭式小区、生活方便、停车方便,中楼层 (共6层) | 1994年建 | 2室1厅 | 83.91平米 | 南,194,"23,121",1994,83.91,28,30.92407629,121.4730661,43586,3,贝港南区（七区）,30.91408143,121.452528,22011.4,,,,,,,
古华B区,古华b区 中间楼层采光好 三房近地铁和古华园,中楼层 (共6层) | 1993年建 | 3室1厅 | 80.42平米 | 南,190,"23,626",1993,80.42,29,30.92407629,121.4730661,43586,3,贝港南区（六区，新村南区）,30.91435993,121.4535598,21833.33333,,,,,,,
古华新村,近地铁，中间楼层，全明户型，通风采光好,中楼层 (共5层) 3室1厅 | 79.41平米 | 南,190,"23,927",,79.41,,31.83559998,121.3384021,43586,3,阳光园(二期)(三期),30.90601087,121.457214,21809,,,,,,,
古华新村,地铁5+古华新村，少见中间楼层，全明三房，诚心出售,中楼层 (共4层) | 1986年建 | 3室1厅 | 83.98平米 | 南,180,"21,434",1986,83.98,36,31.83559998,121.3384021,43586,3,育秀五区,30.91340613,121.4673722,21742.75,,,,,,,
天和尚上海,自贸区 金汇次新房天和 边套南北通 自住装修 诚心卖,低楼层 (共29层) 3室2厅 | 88平米 | 南 北,260,"29,546",,88,,30.98161585,121.561179,43586,3,新发展公寓,30.9176453,121.4644543,21620,,,,,,,
天和尚上海,自贸区，次新商品房，刚需上车，手慢拍大腿,中楼层 (共17层) 2室1厅 | 90平米 | 南 北,258,"28,667",,90,,30.98161585,121.561179,43586,3,南星新村,31.83559998,121.3384021,21617.8,,,,,,,
天和尚上海,自贸区 前滩后花园 次新房 南北通透 诚意急卖,低楼层 (共25层) 2室2厅 | 76.96平米 | 南 北,200,"25,988",,76.96,,30.98161585,121.561179,43586,3,民旺苑,30.92459697,121.4458706,21580.66667,,,,,,,
天和尚上海,临港自贸区 次新房小区电梯房2房 户型方正 楼层好,中楼层 (共26层) 2室1厅 | 77.1平米 | 南 北,220,"28,535",,77.1,,30.98161585,121.561179,43586,3,贝港南区（八区）,30.91408143,121.452528,21125.7,,,,,,,
天和尚上海,自贸区，次新房，正气三房，纯毛坯，纯边套,低楼层 (共25层) 3室2厅 | 93.78平米 | 南 北,250,"26,659",,93.78,,30.98161585,121.561179,43586,3,贝港南区（三区）,30.91408143,121.452528,20944.5,,,,,,,
天和尚上海,自贸区前滩后花园 次新房 南北通透 诚意急卖 拎包入住,高楼层 (共25层) 3室2厅 | 87.96平米 | 南 北,258,"29,332",,87.96,,30.98161585,121.561179,43586,3,育秀六区,30.91250973,121.4700403,20843.75,,,,,,,
天和尚上海,自贸区 2017年次新房 中间楼层 近别墅 林海公路,中楼层 (共17层) 2室2厅 | 74.62平米 | 南 北,220,"29,483",,74.62,,30.98161585,121.561179,43586,3,曙光新村(南桥),31.23592904,121.4805389,20838,,,,,,,
天和尚上海,自贸区 中间楼层 低总价 林海公路 视野好 浦星公路,中楼层 (共29层) 2室1厅 | 76.96平米 | 南,193,"25,078",,76.96,,30.98161585,121.561179,43586,3,蓝天苑,30.92581536,121.4843482,20518,,,,,,,
天和尚上海,自贸区，次新房，南北通三房，纯毛坯，价格低，急卖,中楼层 (共29层) | 2018年建 | 3室2厅 | 88平米 | 南 北,235,"26,705",2018,88,4,30.98161585,121.561179,43586,3,育秀一区,30.91583714,121.4687236,20500,,,,,,,
天和尚上海,自贸区 精装商品房 总价低 诚意出售,低楼层 (共22层) 2室2厅 | 77.1平米 | 南,213,"27,627",,77.1,,30.98161585,121.561179,43586,3,金鹏花苑,30.91906755,121.4729265,20369,,,,,,,
天和尚上海,自贸区前滩后花园 次新房 南北通透 诚意急卖 拎包入住,高楼层 (共25层) 3室2厅 | 87.96平米 | 南 北,258,"29,332",,87.96,,30.98161585,121.561179,43586,3,育秀七区,30.91385166,121.4725904,20364,,,,,,,
天和尚上海,自贸区 中间楼层 低总价 林海公路 视野好 浦星公路,中楼层 (共29层) 2室1厅 | 76.96平米 | 南,193,"25,078",,76.96,,30.98161585,121.561179,43586,3,运河新村(南桥),31.23592904,121.4805389,20206,,,,,,,
天和尚上海,自贸区，2018年商品房，高品质，南北通，关健诚心卖,低楼层 (共26层) 3室2厅 | 88.13平米 | 南 北,220,"24,964",,88.13,,30.98161585,121.561179,43586,3,解放新村,30.91896384,121.459842,19917.45455,,,,,,,
天和尚上海,自贸区，次新房，正气三房，纯毛坯，纯边套,低楼层 (共25层) 3室2厅 | 93.78平米 | 南 北,250,"26,659",,93.78,,30.98161585,121.561179,43586,3,育秀二区,30.91624386,121.471475,19741,,,,,,,
天和尚上海,自贸区前滩后花园 精装三房 次新房小区 可拎包入住,低楼层 (共17层) 3室2厅 | 90.04平米 | 北 南,255,"28,321",,90.04,,30.98161585,121.561179,43586,3,运河北路1180弄,30.92846708,121.4534558,19665,,,,,,,
天和尚上海,正三房，次新房，近别墅，视野采光好,中楼层 (共26层) 3室2厅 | 93.78平米 | 南 北,260,"27,725",,93.78,,30.98161585,121.561179,43586,3,新民旺苑(一期),30.92863668,121.4537352,19530,,,,,,,
奉浦苑,带大露台 地铁口小区 大户型的复式,高楼层 (共4层) | 1998年建 | 6室2厅 | 201.24平米 | 南,556,"27,629",1998,201.24,24,30.94168591,121.4707981,43586,3,佳源梦想广场,30.85452847,121.5195606,19291.92308,,,,,,,
奉浦苑,环城东路地铁口 复式 ！单价低 花园小区,高楼层 (共5层) | 1999年建 | 4室2厅 | 179.33平米 | 南,478,"26,655",1999,179.33,23,30.94168591,121.4707981,43586,3,军民花苑,30.91422244,121.4574114,19267,,,,,,,
奉浦苑,带大露台 地铁口小区 大户型的复式,高楼层 (共4层) | 1998年建 | 6室2厅 | 201.24平米 | 南,556,"27,629",1998,201.24,24,30.94168591,121.4707981,43586,3,紫荆公寓,30.91683878,121.4617498,18994,,,,,,,
奉浦苑,环城东路地铁口 复式 ！单价低 花园小区,高楼层 (共5层) | 1999年建 | 4室2厅 | 179.33平米 | 南,478,"26,655",1999,179.33,23,30.94168591,121.4707981,43586,3,人民中路41弄,30.92112681,121.4652461,18886,,,,,,,
富康花苑,满五 采光好 小区环境好 车位充足,高楼层 (共6层) 3室2厅 | 142.57平米 | 南,260,"18,237",,142.57,,30.9118216,121.476442,43586,3,育秀十一区,30.91583714,121.4687236,18792,,,,,,,
恒盛湖畔豪庭,上海之鱼+5号线恒盛电梯高区两房，视野好房东诚心出售,高楼层 (共21层) | 2011年建 | 2室2厅 | 88.98平米 | 南,405,"45,516",2011,88.98,11,30.93367186,121.497161,43586,3,南中新村,30.91884472,121.4641687,18449,,,,,,,
恒盛湖畔豪庭,恒盛湖畔豪庭 2室1厅 南,高楼层 (共21层) | 2011年建 | 2室1厅 | 74.8平米 | 南,359,"47,995",2011,74.8,11,30.93367186,121.497161,43586,3,富康花苑,30.9118216,121.476442,18237,,,,,,,
恒盛湖畔豪庭,奉贤新城+5号线+上海之鱼+恒贤&崇实+精装2房,中楼层 (共21层) | 2011年建 | 2室2厅 | 88.97平米 | 南,408,"45,859",2011,88.97,11,30.93367186,121.497161,43586,3,新民旺苑(二期),30.92863668,121.4537352,18034.66667,,,,,,,
恒盛湖畔豪庭,南桥新城+地铁5号线满五年+南北通 透+中楼层+随时看房,低楼层 (共21层) | 2011年建 | 2室2厅 | 93.25平米 | 南,450,"48,258",2011,93.25,11,30.93367186,121.497161,43586,3,立新路18弄,31.23592904,121.4805389,17924,,,,,,,
恒盛湖畔豪庭,恒盛湖畔豪庭 2室1厅 南,高楼层 (共21层) | 2011年建 | 2室1厅 | 74.8平米 | 南,359,"47,995",2011,74.8,11,30.93367186,121.497161,43586,3,南中路181弄,31.23570218,121.4570221,17740.5,,,,,,,
恒盛湖畔豪庭,上海之鱼+5号线+恒盛湖畔豪庭+景观房+带车位,中楼层 (共21层) | 2011年建 | 2室2厅 | 88.97平米 | 南 北,408,"45,859",2011,88.97,11,30.93367186,121.497161,43586,3,海尚墅林苑,30.84391637,121.5164011,17616.2,,,,,,,
恒盛湖畔豪庭,奉贤新城+五号线地铁口+小区好位置+南北两房通透户型,低楼层 (共6层) | 2010年建 | 2室2厅 | 87.95平米 | 南,395,"44,912",2010,87.95,12,30.93367186,121.497161,43586,3,新建西路101弄,30.92248194,121.4570183,17530,,,,,,,
恒盛湖畔豪庭,5号15号线望园路上海之鱼地铁口,低楼层 (共6层) | 2011年建 | 2室2厅 | 87.64平米 | 南 北,398,"45,414",2011,87.64,11,30.93367186,121.497161,43586,3,江海新村,30.91351814,121.4604781,17510,,,,,,,
悦丰新苑,地铁五号线+15年竣工 +总价低+两室两卫,低楼层 (共14层) 2室1厅 | 113平米 | 东南,300,"26,549",,113,,30.93171045,121.4558384,43586,3,绿地香颂(奉贤)(公寓),30.83186683,121.5178965,17489.57895,,,,,,,
悦丰新苑,地铁5号线，房龄新，小区环境好，看房方便，交通便利,高楼层 (共6层) 2室1厅 | 90.46平米 | 南,262,"28,964",,90.46,,30.93171045,121.4558384,43586,3,江海二村(奉贤),30.90643729,121.4625281,16677.71429,,,,,,,
招商南桥雅苑,户型正气 三开间朝南 满五年 诚意出售,低楼层 (共18层) | 2009年建 | 3室2厅 | 144平米 | 南,400,"27,778",2009,144,13,30.91039381,121.458281,43586,3,体育场路22支弄,31.23592904,121.4805389,16335.5,,,,,,,
招商南桥雅苑,电梯高楼层景观房 满五年 自住状态 精装修拎包入住,高楼层 (共18层) | 2009年建 | 3室2厅 | 147.47平米 | 南,435,"29,498",2009,147.47,13,30.91039381,121.458281,43586,3,棕榈滩海景城,30.82750042,121.5481121,16144.51429,,,,,,,
招商南桥雅苑,招商南桥雅苑 近地铁5号线 边套南北户型 精装修 诚售,低楼层 (共18层) | 2009年建 | 2室1厅 | 86.73平米 | 南,245,"28,249",2009,86.73,13,30.91039381,121.458281,43586,3,曙光新苑,30.92155139,121.4818733,15446,,,,,,,
招商南桥雅苑,户型方正 满五唯① 精装修可拎包入住,低楼层 (共18层) | 2009年建 | 2室2厅 | 86.2平米 | 南,235,"27,263",2009,86.2,13,30.91039381,121.458281,43586,3,海韵馨苑,30.76778194,121.3496963,12135.875,,,,,,,
招商南桥雅苑,满五年，精装修，诚意出售，视野开阔，采光充足,低楼层 (共18层) | 2009年建 | 2室2厅 | 86.61平米 | 南,255,"29,443",2009,86.61,13,30.91039381,121.458281,43586,3,(空白),,,,,,,,,,
文怡花园,因为政府核价 许多房子外网不展示 有需求请咨询我,高楼层 (共6层) | 2004年建 | 3室2厅 | 106.33平米 | 南,270,"25,393",2004,106.33,18,30.99948677,121.4471662,43586,3,总计,30.92144785,121.4792464,22645.94678,,,,,,,
新南家园,电梯房 三开间朝南 视野开阔 楼层佳 户型方正 采光好,高楼层 (共17层) | 2005年建 | 2室2厅 | 113.02平米 | 南,300,"26,544",2005,113.02,17,30.99892487,121.4520477,43586,3,,,,,,,,,,,
新南家园,此房诚心卖，电梯房楼间距大，小区品质高，看房方便,低楼层 (共17层) | 2005年建 | 2室2厅 | 133.58平米 | 南,340,"25,453",2005,133.58,17,30.99892487,121.4520477,43586,3,,,,,,,,,,,
新南家园,婚房装修 边套全明 户型方正 好楼层 出行方便,中楼层 (共6层) | 2004年建 | 2室2厅 | 102.22平米 | 南,293,"28,664",2004,102.22,18,30.99892487,121.4520477,43586,3,,,,,,,,,,,
新南家园,新南家园 3室2厅 南,高楼层 (共6层) 3室2厅 | 122.23平米 | 南,342,"27,981",,122.23,,30.99892487,121.4520477,43586,3,,,,,,,,,,,
新南家园,楼层好 视野棒 全明户型 随时可以看房,中楼层 (共17层) | 2005年建 | 2室2厅 | 113.35平米 | 南,300,"26,467",2005,113.35,17,30.99892487,121.4520477,43586,3,,,,,,,,,,,
新南家园,位置好，采光好，满五年，交通便利,低楼层 (共6层) | 2005年建 | 3室2厅 | 144.96平米 | 南,368,"25,387",2005,144.96,17,30.99892487,121.4520477,43586,3,,,,,,,,,,,
新南家园,新南家园品质小区，06年房龄，满五年，位置好，有钥匙,高楼层 (共6层) | 2006年建 | 2室2厅 | 97.67平米 | 南,276,"28,259",2006,97.67,16,30.99892487,121.4520477,43586,3,,,,,,,,,,,
新南家园,新南家园 3室1厅 南,高楼层 (共16层) | 2005年建 | 3室1厅 | 134.23平米 | 南,375,"27,938",2005,134.23,17,30.99892487,121.4520477,43586,3,,,,,,,,,,,
新南家园,电梯双房朝南户型，有钥匙，随时可以看房。,低楼层 (共17层) | 2005年建 | 2室1厅 | 113.01平米 | 南,310,"27,432",2005,113.01,17,30.99892487,121.4520477,43586,3,,,,,,,,,,,
新南家园,品质好房+2006年房龄，中间楼层，满五年，停车方便！,中楼层 (共6层) | 2006年建 | 2室2厅 | 97.67平米 | 南,281,"28,771",2006,97.67,16,30.99892487,121.4520477,43586,3,,,,,,,,,,,
新南家园,正气三房 许多房源外网不展示 有需要请咨询我,低楼层 (共6层) | 2002年建 | 3室2厅 | 131平米 | 南,350,"26,718",2002,131,20,30.99892487,121.4520477,43586,3,,,,,,,,,,,
新南家园,婚房装修 边套全明 户型方正 好楼层 出行方便,中楼层 (共6层) | 2004年建 | 2室2厅 | 102.22平米 | 南,293,"28,664",2004,102.22,18,30.99892487,121.4520477,43586,3,,,,,,,,,,,
新南家园,新南家园品质小区，06年房龄，满五年，位置好，有钥匙,高楼层 (共6层) | 2006年建 | 2室2厅 | 105.98平米 | 南,295,"27,836",2006,105.98,16,30.99892487,121.4520477,43586,3,,,,,,,,,,,
新南家园,新南家园 3室1厅 南,高楼层 (共16层) | 2005年建 | 3室1厅 | 134.23平米 | 南,375,"27,938",2005,134.23,17,30.99892487,121.4520477,43586,3,,,,,,,,,,,
新发展公寓,南桥主城区、房本满五年、新装修带电梯、看房方便。,低楼层 (共12层) | 2001年建 | 3室2厅 | 142平米 | 南,307,"21,620",2001,142,21,30.9176453,121.4644543,43586,3,,,,,,,,,,,
新建西路101弄,地铁五号线+封闭小区，精装修，采光好，配套设施齐全,高楼层 (共6层) | 1997年建 | 2室2厅 | 96.98平米 | 南 北,170,"17,530",1997,96.98,25,30.92248194,121.4570183,43586,3,,,,,,,,,,,
新民旺苑(一期),五楼复式 面积大，交通便利 ，适合一家三代居住,高楼层 (共6层) | 2009年建 | 4室2厅 | 145.86平米 | 南,280,"19,197",2009,145.86,13,30.92863668,121.4537352,43586,3,,,,,,,,,,,
新民旺苑(一期),一手动迁房税少+纯毛坯+近地铁+楼层低,高楼层 (共6层) | 2009年建 | 3室1厅 | 148.48平米 | 南,298,"20,071",2009,148.48,13,30.92863668,121.4537352,43586,3,,,,,,,,,,,
新民旺苑(一期),一手动迁，南北全明格局、楼层好、视野开阔复式大露台,高楼层 (共6层) | 2009年建 | 4室3厅 | 181.15平米 | 南 北,350,"19,322",2009,181.15,13,30.92863668,121.4537352,43586,3,,,,,,,,,,,
新民旺苑(二期),复式 双露台 诚心出售 已手动迁 税费少,高楼层 (共6层) | 2015年建 | 4室3厅 | 172.68平米 | 南,315,"18,242",2015,172.68,7,30.92863668,121.4537352,43586,3,,,,,,,,,,,
新民旺苑(二期),复式 双露台 诚心出售 已手动迁 税费少,高楼层 (共6层) | 2015年建 | 4室3厅 | 172.68平米 | 南,315,"18,242",2015,172.68,7,30.92863668,121.4537352,43586,3,,,,,,,,,,,
新民旺苑(二期),近地铁五号线，顶层复式，飞机户型,高楼层 (共6层) | 2015年建 | 5室2厅 | 190.7平米 | 南,336,"17,620",2015,190.7,7,30.92863668,121.4537352,43586,3,,,,,,,,,,,
