place,title,msg,price,per_meter,year,area,age,lat,lng,income,loc,place,平均值项:lat,平均值项:lng,平均值项:per_meter,,,,,,,
万科白马花园(公寓),精装复式，南北双阳台，五房设计，带露台东边套！,低楼层 (共3层) | 2005年建 | 5室3厅 | 179.34平米 | 南,850,"47,397",2005,179.34,17,31.08299222,121.3470437,52195,3,德邑小城(公寓),30.93762926,121.7429962,45475,,,,,,,
万科白马花园(公寓),南临河 满五w y 精装修,中楼层 (共5层) | 2009年建 | 3室2厅 | 85.78平米 | 南 北,429,"50,012",2009,85.78,13,31.08299222,121.3470437,52195,3,东鼎名人府邸(松江),31.04416678,121.2145814,45034,,,,,,,
万科白马花园(公寓),万科白马花园(公寓) 3室2厅 南,低楼层 (共3层) | 2003年建 | 3室2厅 | 131.46平米 | 南,560,"42,599",2003,131.46,19,31.08299222,121.3470437,52195,3,东明花苑,31.03286586,121.239088,39921.42857,,,,,,,
万科白马花园(公寓),中间楼层，全明户型，dai大露台，三开间朝南，满五年,中楼层 (共5层) | 2005年建 | 3室2厅 | 135.93平米 | 南,650,"47,819",2005,135.93,17,31.08299222,121.3470437,52195,3,方舟园三村,31.02394153,121.2439274,31915,,,,,,,
万科白马花园(公寓),满五年税少，看房方便，楼层好，得房率高,高楼层 (共6层) | 2007年建 | 1室1厅 | 51.11平米 | 南,256,"50,089",2007,51.11,15,31.08299222,121.3470437,52195,3,方舟园四村,31.02629814,121.2448301,26698,,,,,,,
万科白马花园(公寓),万科白马2楼 精装3房 东边套 有车位 满五 二次装修,中楼层 (共5层) | 2009年建 | 3室2厅 | 89.88平米 | 南,470,"52,292",2009,89.88,13,31.08299222,121.3470437,52195,3,凤凰小区,31.25162103,121.3500252,38390,,,,,,,
万科白马花园(公寓),房子附带12平方露台，少有户型，客厅带阳台，南北通,中楼层 (共5层) | 2008年建 | 2室1厅 | 72.39平米 | 南,390,"53,875",2008,72.39,14,31.08299222,121.3470437,52195,3,复地九月2期,31.13345649,121.3262927,56676,,,,,,,
万科白马花园(公寓),万科白马花园(公寓) 3室1厅 南,中楼层 (共4层) | 2009年建 | 3室1厅 | 126.85平米 | 南,650,"51,242",2009,126.85,13,31.08299222,121.3470437,52195,3,高乐小区,31.02481514,121.2401364,35461.57143,,,,,,,
万科金色华亭,温馨的灯光，一定在您回家的路上，此生必住一次万科,中楼层 (共11层) | 2013年建 | 3室2厅 | 89.23平米 | 南,375,"42,027",2013,89.23,9,31.47382728,121.2488259,52195,3,公捷苑,31.029089,121.2398984,37955,,,,,,,
万科金色华亭,万科经典小三房 小区中间位置 楼层视野俱佳 满五年,中楼层 (共11层) | 2012年建 | 3室2厅 | 89.77平米 | 南 北,390,"43,445",2012,89.77,10,31.47382728,121.2488259,52195,3,古浦新苑,31.00918371,121.2056055,35251,,,,,,,
万科金色华亭,万科大品牌，物业好，中间楼层，采光好，满五年维一,高楼层 (共11层) | 2012年建 | 3室1厅 | 89.17平米 | 南,390,"43,737",2012,89.17,10,31.47382728,121.2488259,52195,3,国贸天悦,31.13317551,121.227738,50176.25,,,,,,,
万科金色华亭,万科金色华亭 3室2厅 南,中楼层 (共11层) | 2013年建 | 3室2厅 | 89.16平米 | 南,375,"42,060",2013,89.16,9,31.47382728,121.2488259,52195,3,国贸天悦一期观澜庭,31.13526325,121.2278685,46626.4,,,,,,,
万科金色华亭,万科大品牌，物业好，中间楼层，采光好，满五年维一,中楼层 (共11层) | 2012年建 | 3室2厅 | 89.17平米 | 南,370,"41,494",2012,89.17,10,31.47382728,121.2488259,52195,3,国贸天悦云庭,31.13317551,121.227738,49104.33333,,,,,,,
万科金色华亭,万科大品牌，物业好，中间位置，采光好,低楼层 (共11层) | 2013年建 | 3室2厅 | 110.44平米 | 南,518,"46,904",2013,110.44,9,31.47382728,121.2488259,52195,3,国亭花苑,31.14103786,121.3363556,44059.25,,,,,,,
万科金色华亭,万科品质 *带车位，小区仅有的一楼带大花园,低楼层 (共11层) | 2012年建 | 3室2厅 | 89.2平米 | 南,405,"45,404",2012,89.2,10,31.47382728,121.2488259,52195,3,海德公寓,31.13567288,121.341108,43091.5,,,,,,,
万科金色华亭,万科大三房一楼带大院子，飞机户型，南北通透,低楼层 (共11层) | 2013年建 | 3室2厅 | 110.44平米 | 南 北,489,"44,278",2013,110.44,9,31.47382728,121.2488259,52195,3,海德名园(公寓),31.03313693,121.2048501,41626.5,,,,,,,
万科金色华亭,万科东边套小三房 满五年 诚意卖 三不靠,中楼层 (共11层) | 2012年建 | 3室2厅 | 89.77平米 | 南,388,"43,222",2012,89.77,10,31.47382728,121.2488259,52195,3,海派青城,31.07239182,121.323299,38402.625,,,,,,,
三元公寓,九亭低价电梯房+*税费少+业主诚意出售,中楼层 (共17层) | 2007年建 | 3室1厅 | 85.74平米 | 南,389,"45,370",2007,85.74,15,31.13442774,121.3322319,52195,3,恒大帝景,31.04550484,121.257977,50330.66667,,,,,,,
三元公寓,低税费+近地铁+无遮挡+楼层好+户型好+诚意出售,中楼层 (共17层) | 2007年建 | 4室1厅 | 147平米 | 南,633,"43,062",2007,147,15,31.13442774,121.3322319,52195,3,恒大佘山首府,31.13488615,121.2259683,46537.2,,,,,,,
三湘四季花城,运营总推荐实用性好房，空间大，采光无遮挡,低楼层 (共18层) | 2007年建 | 3室2厅 | 113.23平米 | 南 北,663,"58,554",2007,113.23,15,31.06157268,121.2356294,52195,3,恒杰丁香花园,31.05015187,121.193637,41097.28571,,,,,,,
三湘四季花城,总监推荐好房，南北直通双南房，业主诚意出售,低楼层 (共14层) | 2006年建 | 2室2厅 | 106.08平米 | 南,610,"57,504",2006,106.08,16,31.06157268,121.2356294,52195,3,华润佘山九里,31.15059484,121.191829,41668.375,,,,,,,
三湘四季花城,业主诚意出售，中层南北直通，有车位另算,中楼层 (共14层) | 2008年建 | 2室2厅 | 107.29平米 | 南 北,660,"61,516",2008,107.29,14,31.06157268,121.2356294,52195,3,华亭绿景苑,31.47382728,121.2488259,42055,,,,,,,
三湘四季花城,三湘四季花城 3室2厅 南,中楼层 (共14层) | 2006年建 | 3室2厅 | 120.97平米 | 南,695,"57,453",2006,120.97,16,31.06157268,121.2356294,52195,3,华亭荣园,31.02375206,121.2076224,34826.5,,,,,,,
三湘四季花城,湖景房|大阳台 |总监力荐|改好2房,低楼层 (共18层) | 2010年建 | 2室1厅 | 69.88平米 | 南,430,"61,535",2010,69.88,12,31.06157268,121.2356294,52195,3,华亭新家百合苑,35.21016581,106.6396856,36937.5,,,,,,,
三湘四季花城,精装修|南北直通|税费少|诚意出售,中楼层 (共18层) | 2007年建 | 3室2厅 | 133.02平米 | 南,799,"60,067",2007,133.02,15,31.06157268,121.2356294,52195,3,华亭新家三辰苑,31.47382728,121.2488259,36528,,,,,,,
三湘四季花城,诚意出售，中楼层，采光好阳光充足,中楼层 (共18层) | 2010年建 | 2室1厅 | 71.94平米 | 南,458,"63,665",2010,71.94,12,31.06157268,121.2356294,52195,3,华亭新家银杏苑,31.47382728,121.2488259,36360.11111,,,,,,,
三湘四季花城,运营总推荐实用性好房，空间大，采光无遮挡,低楼层 (共18层) | 2007年建 | 3室2厅 | 113.23平米 | 南 北,663,"58,554",2007,113.23,15,31.06157268,121.2356294,52195,3,华亭新苑,31.47382728,121.2488259,36380,,,,,,,
三湘四季花城,精装修|南北直通|税费少|诚意出售,中楼层 (共14层) | 2007年建 | 3室2厅 | 136.48平米 | 南,826,"60,522",2007,136.48,15,31.06157268,121.2356294,52195,3,华泽新苑,31.06746773,121.3236359,33821,,,,,,,
三湘四季花城,业主急售丨高层景观丨交通便利丨保养得当丨配套齐全丨,中楼层 (共14层) | 2006年建 | 3室2厅 | 135.26平米 | 南,805,"59,516",2006,135.26,16,31.06157268,121.2356294,52195,3,环城新村,31.15310867,121.1260516,27645.33333,,,,,,,
三湘四季花城,新上好房 省个税 楼栋楼层位置佳 业主诚售,中楼层 (共14层) | 2008年建 | 3室2厅 | 136.66平米 | 南,799,"58,467",2008,136.66,14,31.06157268,121.2356294,52195,3,嘉禾名邸,31.01749218,121.2391539,38462,,,,,,,
三湘四季花城,诚心卖的业主不多，这个诚心而且还带车位，来看下吧,中楼层 (共14层) | 2006年建 | 3室2厅 | 135.56平米 | 南,780,"57,540",2006,135.56,16,31.06157268,121.2356294,52195,3,嘉和阳光城,31.13930121,121.3221949,51573.66667,,,,,,,
三湘四季花城,户型方正 位置好 享受闹市中的宁静,低楼层 (共14层) | 2008年建 | 1室1厅 | 64.26平米 | 南,376,"58,513",2008,64.26,14,31.06157268,121.2356294,52195,3,建发玖珑湾,31.1775997,121.4496013,56215,,,,,,,
三湘四季花城,无疫小区已解封，总监推荐，双面临河，全天采光，M5V1,中楼层 (共14层) | 2008年建 | 3室2厅 | 107.9平米 | 南,670,"62,095",2008,107.9,14,31.06157268,121.2356294,52195,3,建设花园,31.03630082,121.243547,41073.75,,,,,,,
三湘四季花城,业主急售丨高层景观丨交通便利丨保养得当丨配套齐全丨,中楼层 (共14层) | 2006年建 | 3室2厅 | 135.26平米 | 南,805,"59,516",2006,135.26,16,31.06157268,121.2356294,52195,3,江诚苑,31.03065586,121.234782,31698.5,,,,,,,
三盛颐景园(住宅),税费少，价格低，带电梯两房，户型好,低楼层 (共6层) | 2006年建 | 2室2厅 | 95.13平米 | 南,430,"45,202",2006,95.13,16,31.12944888,121.346695,52195,3,江虹花园,31.02858916,121.2336892,37643.66667,,,,,,,
三盛颐景园(住宅),带装修，大三房，两卫，南北通，错层,高楼层 (共6层) | 2003年建 | 3室2厅 | 132.28平米 | 南 北,570,"43,091",2003,132.28,19,31.12944888,121.346695,52195,3,江中公寓,31.03293301,121.2316591,38392,,,,,,,
三盛颐景园(住宅),河景房，三房朝南，带阁楼，单价低，诚意出售,高楼层 (共6层) | 2005年建 | 4室2厅 | 127.31平米 | 南,570,"44,773",2005,127.31,17,31.12944888,121.346695,52195,3,金地褐石苑,31.3319426,121.2664807,59516.42857,,,,,,,
三盛颐景园(住宅),95平正两房！满五无个税，采光刺眼，地下停车场不潮湿,低楼层 (共6层) | 2006年建 | 2室2厅 | 95.14平米 | 南,390,"40,993",2006,95.14,16,31.12944888,121.346695,52195,3,金地双都汇,31.07980492,121.3527944,58121.5,,,,,,,
三盛颐景园(住宅),看房方便，诚意出售，无个税，河景房,低楼层 (共6层) | 2003年建 | 3室2厅 | 132.28平米 | 南 北,528,"39,916",2003,132.28,19,31.12944888,121.346695,52195,3,金地玺湾,31.12168588,121.25764,61279.66667,,,,,,,
三盛颐景园(住宅),*+精装大四房+户型方正+高楼层采光好视野棒,高楼层 (共6层) | 2003年建 | 4室2厅 | 144.63平米 | 南,650,"44,943",2003,144.63,19,31.12944888,121.346695,52195,3,金地艺境(松江),31.02448926,121.1938035,40194.66667,,,,,,,
三盛颐景园(住宅),顶楼复式!！大露台！舒适两房，私密性好！满五无个税,高楼层 (共6层) | 2007年建 | 2室2厅 | 120.63平米 | 南,530,"43,937",2007,120.63,15,31.12944888,121.346695,52195,3,金地自在城(二期),31.13118362,121.2576207,42269.88889,,,,,,,
三盛颐景园(住宅),满五 两面临河 环境优美 精装修 拎包入住,低楼层 (共8层) | 2006年建 | 2室2厅 | 91.5平米 | 南,405,"44,263",2006,91.5,16,31.12944888,121.346695,52195,3,金丰蓝庭,31.16212999,121.31857,49289,,,,,,,
上泰绅苑(公寓),电梯洋房，采光无遮挡，停车方便,低楼层 (共6层) | 2010年建 | 2室2厅 | 95.53平米 | 南,405,"42,396",2010,95.53,12,31.04305519,121.1947812,52195,3,金港花园(公寓),31.11881831,121.2696648,38785,,,,,,,
上泰绅苑(公寓),上泰绅苑+6复7带阁楼+电梯房+满5年+诚意出售,高楼层 (共6层) | 2010年建 | 4室2厅 | 153.81平米 | 南,680,"44,211",2010,153.81,12,31.04305519,121.1947812,52195,3,锦桂苑,31.0417308,121.2400751,40194.6,,,,,,,
上泰绅苑(公寓),电梯房 不靠马路 位置好 精装修 可拎包入住 满五年,低楼层 (共6层) | 2010年建 | 3室2厅 | 125.57平米 | 南 北,650,"51,764",2010,125.57,12,31.04305519,121.1947812,52195,3,景怡花苑(公寓),31.04763351,121.2051202,41627,,,,,,,
上海源花城,精装修大三房 诚意出售 看房方便,低楼层 (共11层) | 2006年建 | 3室2厅 | 124.28平米 | 南 北,588,"47,313",2006,124.28,16,31.14913713,121.3091836,52195,3,九城湖滨国际,31.15572897,121.3253615,58527.29412,,,,,,,
上海源花城,满五年V一 飞机三房 户型方正 位置好 出行方便,低楼层 (共17层) | 2006年建 | 3室2厅 | 135.31平米 | 南,619,"45,747",2006,135.31,16,31.14913713,121.3091836,52195,3,九峰小区,31.02135353,121.2357387,34194.5,,,,,,,
上海源花城,临河飞机户型三房，楼层好位置好，业主诚意出售。,中楼层 (共11层) | 2008年建 | 3室2厅 | 124.49平米 | 南,615,"49,402",2008,124.49,14,31.14913713,121.3091836,52195,3,九亭明珠苑(公寓),31.14002485,121.338424,46942.125,,,,,,,
上海源花城,满5唯.一 高楼层南北通 中，心位置 业主诚心出售 价格,中楼层 (共17层) | 2008年建 | 2室2厅 | 102.6平米 | 南,488,"47,564",2008,102.6,14,31.14913713,121.3091836,52195,3,久阳文华府邸(公寓),31.04718204,121.199819,36534.75,,,,,,,
上海源花城,位置好 临河景观 看房随时 税费少,低楼层 (共11层) | 2008年建 | 2室2厅 | 84.15平米 | 南 北,378,"44,920",2008,84.15,14,31.14913713,121.3091836,52195,3,开元地中海,31.04461951,121.2260251,28202.45455,,,,,,,
上海源花城,上海源花城 2室2厅 南,中楼层 (共17层) | 2006年建 | 2室2厅 | 102.62平米 | 南,500,"48,724",2006,102.62,16,31.14913713,121.3091836,52195,3,开元新都,31.04704382,121.225504,46582.75,,,,,,,
上海源花城,上海源花城 2室2厅 南,中楼层 (共17层) | 2006年建 | 2室2厅 | 102.62平米 | 南,500,"48,724",2006,102.62,16,31.14913713,121.3091836,52195,3,莱顿小城,31.07266988,121.252482,44675,,,,,,,
上海源花城,高楼层电梯房 户型方正 南北通透 业主诚意出售,中楼层 (共11层) | 2006年建 | 3室2厅 | 124.29平米 | 南 北,576,"46,344",2006,124.29,16,31.14913713,121.3091836,52195,3,兰花清苑,31.10732414,121.2526013,38061,,,,,,,
上海源花城,两房朝南，卧室带阳台，*税费少,中楼层 (共11层) | 2008年建 | 2室2厅 | 93.1平米 | 南,468,"50,269",2008,93.1,14,31.14913713,121.3091836,52195,3,兰桥公寓,31.03575871,121.2148004,43538.83333,,,,,,,
上海源花城,采光刺眼，无遮挡，9月份满五，买进价高，税费低,低楼层 (共11层) | 2008年建 | 2室1厅 | 71.37平米 | 南 北,338,"47,359",2008,71.37,14,31.14913713,121.3091836,52195,3,蓝天新村,31.83559998,121.3384021,27558.33333,,,,,,,
上海源花城,满五年，精装电梯房 楼层好，精装修，,高楼层 (共17层) | 2006年建 | 3室2厅 | 143.86平米 | 南,628,"43,654",2006,143.86,16,31.14913713,121.3091836,52195,3,朗庭上郡苑(公寓),31.15673424,121.3024539,48080.77778,,,,,,,
上海源花城,二期双南两房 小区中间位置 临广场 全天采光,低楼层 (共11层) | 2008年建 | 2室2厅 | 89.84平米 | 南,455,"50,646",2008,89.84,14,31.14913713,121.3091836,52195,3,丽景苑,31.20184827,121.4238937,49394,,,,,,,
上海源花城,双南 临河景观 好位置好楼层 诚信出售 看房方便,低楼层 (共17层) | 2008年建 | 2室2厅 | 105.16平米 | 南,530,"50,400",2008,105.16,14,31.14913713,121.3091836,52195,3,林肯公园,31.06192215,121.2616229,53420.2,,,,,,,
世纪新城,满五*一，南北直通，交通便利，视野宽阔,低楼层 (共11层) | 2003年建 | 2室2厅 | 96.18平米 | 南,395,"41,069",2003,96.18,19,31.04751285,121.2109187,52195,3,龙湖好望山(公寓),31.06078324,121.2300912,42647,,,,,,,
世纪新城,房子满五年，南北直通，小区以老师为主，人文气息浓厚,低楼层 (共10层) | 2003年建 | 3室1厅 | 97.49平米 | 南,410,"42,056",2003,97.49,19,31.04751285,121.2109187,52195,3,龙祥公寓,31.10485083,121.3585247,45700,,,,,,,
世纪新城,此房满五，目前为一的一套花园洋房,低楼层 (共4层) | 2003年建 | 2室2厅 | 88.84平米 | 南 北,360,"40,523",2003,88.84,19,31.04751285,121.2109187,52195,3,庐秀新苑,31.01106795,121.2256705,35648,,,,,,,
世纪新城,电梯房带阁楼 两房的价格 三房的享受 佘山景观房,高楼层 (共11层) | 2003年建 | 3室2厅 | 89平米 | 南,375,"42,135",2003,89,19,31.04751285,121.2109187,52195,3,路劲佘山院子,40.21214924,116.2981825,35937,,,,,,,
世纪新城,小区中间位置，户型正气，花园洋房，满五年v一，税少,中楼层 (共4层) | 2003年建 | 2室2厅 | 87.89平米 | 南,370,"42,099",2003,87.89,19,31.04751285,121.2109187,52195,3,绿波景园,31.11389796,121.2771591,39282,,,,,,,
世纪新城,此房满五税费少，南北通格局，楼层好，方便出行。,中楼层 (共5层) | 2003年建 | 3室2厅 | 114.65平米 | 南,468,"40,820",2003,114.65,19,31.04751285,121.2109187,52195,3,绿城兰园,31.08074783,121.273544,40464,,,,,,,
东明花苑,东明花苑 3室2厅 南,中楼层 (共7层) | 2002年建 | 3室2厅 | 136.02平米 | 南,545,"40,068",2002,136.02,20,31.03286586,121.239088,52195,3,绿地海珀佘山,31.10146869,121.182097,36951.5,,,,,,,
东明花苑,东明新上大复式 精装修 税费少,高楼层 (共7层) | 2002年建 | 4室3厅 | 217.13平米 | 南,795,"36,615",2002,217.13,20,31.03286586,121.239088,52195,3,绿地凯旋宫(公寓),31.27551256,121.4156588,42119.25,,,,,,,
东明花苑,户型方正，楼层好没有个税，交通方便,中楼层 (共7层) | 2002年建 | 3室2厅 | 136.32平米 | 南 北,555,"40,714",2002,136.32,20,31.03286586,121.239088,52195,3,绿地蔷薇九里(公寓),31.06725878,121.2364835,57299.33333,,,,,,,
东明花苑,位置好，顶楼复式业主诚意出售。,高楼层 (共7层) | 2002年建 | 4室2厅 | 166.44平米 | 南 北,685,"41,156",2002,166.44,20,31.03286586,121.239088,52195,3,绿地香缇,31.13172634,121.2612759,44486,,,,,,,
东明花苑,满五，税费少，电梯房位置好现浇大两房,低楼层 (共12层) | 2009年建 | 2室2厅 | 119.43平米 | 南 北,490,"41,029",2009,119.43,13,31.03286586,121.239088,52195,3,绿地云峰名邸(公寓),31.05307675,121.1913427,44728,,,,,,,
东明花苑,东明花苑 3室2厅 南,中楼层 (共7层) | 2002年建 | 3室2厅 | 136.02平米 | 南,545,"40,068",2002,136.02,20,31.03286586,121.239088,52195,3,绿庭尚城,31.15290633,121.3184214,52725.25,,,,,,,
东明花苑,东明新上电梯大四房，税费少，业主自注，看房方便,低楼层 (共11层) | 2002年建 | 4室2厅 | 185.93平米 | 南,740,"39,800",2002,185.93,20,31.03286586,121.239088,52195,3,绿庭悦公馆,31.04432782,121.235749,60231.5,,,,,,,
东鼎名人府邸(松江),稀有转角阳台户型中间位置正三房万科品质拎包住,低楼层 (共23层) | 2013年建 | 3室2厅 | 151平米 | 南,680,"45,034",2013,151,9,31.04416678,121.2145814,52195,3,绿洲华庭苑(公寓),31.03663616,121.2276624,45946.5,,,,,,,
中大九里德(公寓),满五年税少，二次精装修中-央空调，可直接拎包入住。,高楼层 (共15层) | 2008年建 | 1室1厅 | 65.05平米 | 南,320,"49,193",2008,65.05,14,31.15713041,121.3130539,52195,3,绿洲香岛花园,31.10792829,121.3524178,44364,,,,,,,
中大九里德(公寓),中大一期 低总价 两房诚意出售,高楼层 (共15层) | 2008年建 | 2室2厅 | 93.5平米 | 南,428,"45,776",2008,93.5,14,31.15713041,121.3130539,52195,3,绿洲长岛花园,31.2703924,121.609196,44351,,,,,,,
中大九里德(公寓),"税费少，精装,全明边套,房型正，不靠路",低楼层 (共15层) | 2008年建 | 2室2厅 | 92.92平米 | 南,445,"47,891",2008,92.92,14,31.15713041,121.3130539,52195,3,美丽星城,31.13954083,121.33402,51741.71429,,,,,,,
中大九里德(公寓),中大一期 精装一房 带中-央空调,低楼层 (共15层) | 2008年建 | 1室1厅 | 52.54平米 | 南,248,"47,203",2008,52.54,14,31.15713041,121.3130539,52195,3,米兰诺贵都,31.10835404,121.2391562,49540.875,,,,,,,
丽景苑,楼层好＋采光明亮＋近地铁＋户型好＋诚意出售,高楼层 (共14层) | 2007年建 | 3室2厅 | 137.67平米 | 南,680,"49,394",2007,137.67,15,31.20184827,121.4238937,52195,3,民乐小区,31.02433385,121.2291914,32688.33333,,,,,,,
丽景苑,楼层好＋采光明亮＋近地铁＋户型好＋诚意出售,高楼层 (共14层) | 2007年建 | 3室2厅 | 137.67平米 | 南,680,"49,394",2007,137.67,15,31.20184827,121.4238937,52195,3,名仕豪庭(公寓),31.26690835,121.499426,40631,,,,,,,
久阳文华府邸(公寓),普通住宅，税费低，学府在畔，精装修，业主诚意出售,低楼层 (共15层) | 2008年建 | 2室1厅 | 90平米 | 南,285,"31,667",2008,90,14,31.04718204,121.199819,52195,3,名庭花苑,31.04383782,121.2401737,38058,,,,,,,
久阳文华府邸(公寓),此房满五，户型格局好，精装修全明户型,中楼层 (共22层) | 2007年建 | 3室2厅 | 114.63平米 | 南,460,"40,130",2007,114.63,15,31.04718204,121.199819,52195,3,明丰公寓,31.03315789,121.2351128,34393.125,,,,,,,
久阳文华府邸(公寓),电梯高层松江视野天花板 有钥匙 诚意出售,高楼层 (共22层) | 2007年建 | 2室2厅 | 114.36平米 | 南,441,"38,563",2007,114.36,15,31.04718204,121.199819,52195,3,明中龙祥家园(公寓),31.40288921,121.4603717,45689.5,,,,,,,
久阳文华府邸(公寓),久阳文华府邸(公寓) 1室1厅 南,中楼层 (共15层) | 2008年建 | 1室1厅 | 69.07平米 | 南,255,"36,920",2008,69.07,14,31.04718204,121.199819,52195,3,摩卡小城,31.14905987,121.313275,53263.27273,,,,,,,
久阳文华府邸(公寓),楼层佳，视野好。动静分离，布局合理，简约温馨，满5,中楼层 (共15层) | 2008年建 | 2室2厅 | 73.21平米 | 南,260,"35,515",2008,73.21,14,31.04718204,121.199819,52195,3,茉莉雅苑,31.10956187,121.2521524,37624.15385,,,,,,,
久阳文华府邸(公寓),久阳文华府邸(公寓) 2室1厅 南 北,低楼层 (共15层) | 2008年建 | 2室1厅 | 67.58平米 | 南 北,275,"40,693",2008,67.58,14,31.04718204,121.199819,52195,3,牡丹逸庭,31.10961528,121.2549351,38725.28571,,,,,,,
久阳文华府邸(公寓),东华小一房面积大，有钥匙 诚意出售，看房方便,中楼层 (共15层) | 2008年建 | 1室1厅 | 75.31平米 | 南 北,251,"33,329",2008,75.31,14,31.04718204,121.199819,52195,3,农房松江府,31.02099478,121.1937573,39204.5,,,,,,,
久阳文华府邸(公寓),中间楼层，动静分离，满五年，装修保养好，诚意出售。,低楼层 (共15层) | 2008年建 | 1室1厅 | 67.68平米 | 北,240,"35,461",2008,67.68,14,31.04718204,121.199819,52195,3,平安小区,31.15140941,121.3349888,28123,,,,,,,
九亭明珠苑(公寓),满五年+高楼层+户型正+诚意出售,中楼层 (共18层) | 2006年建 | 3室2厅 | 140平米 | 南,648,"46,286",2006,140,16,31.14002485,121.338424,52195,3,人乐小区,31.01779679,121.2314832,36120,,,,,,,
九亭明珠苑(公寓),可做普宅，税费少，刚需小户型，置业明珠城。,低楼层 (共17层) | 2006年建 | 2室2厅 | 70.87平米 | 南,355,"50,092",2006,70.87,16,31.14002485,121.338424,52195,3,茸联苑,31.01198916,121.2646023,28402,,,,,,,
